Unnamed: 0,verse_id,score,text,verse_text,prediction,correction,length_disparity
70900,Psalms 60.1 (Vulgate),0.9224833846092224,. Sopater. apud Stobaeum.,In finem. In hymnis David.,False,,False
50939,Psalms 111.1 (Vulgate),0.9452952146530152,. Votis People expetitus.,"Alleluja, reversionis Aggaei et Zachariae. Beatus vir qui timet Dominum: in mandatis ejus volet nimis.",True,,True
51034,Psalms 60.1 (Vulgate),0.9388944506645204,Aug. Epistle. ad Boniface,In finem. In hymnis David.,False,,False
51128,Mark 15.4 (Vulgate),0.9250311255455016,Vt. Sagittent in obscuro.,"Pilatus autem rursum interrogavit eum, dicens: Non respondes quidquam? vide in quantis te accusant.",False,,True
35649,Psalms 41.1 (Vulgate),0.9303568601608276,Lib. de multit. amicorum.,In finem. Intellectus filiis Core.,False,,False
238961,Proverbs 10.1 (AKJV),0.9290567636489868,The Book of Ecclesiastes.,The Prouerbes of Solomon: A wise sonne maketh a glad father: but a foolish sonne is the heauinesse of his mother.,True,,True
239176,1 Chronicles 1.42 (Douay-Rheims),0.9368024468421936,Polyc Epistle and Philip.,"The sons of Eser: Balaan, and Zavan, and Jacan. The sons of Disan: Hus and Aran.",False,,True
71449,Psalms 60.1 (Vulgate),0.922738254070282,Phot. Biblioth. page. 30.,In finem. In hymnis David.,False,,False
71676,Acts 19.3 (Vulgate),0.9460265636444092,Hieron Epistle ed Marcel.,Ille vero ait: In quo ergo baptizati estis? Qui dixerunt: In Joannis baptismate.,False,,True
154893,Psalms 38.1 (Vulgate),0.9217332005500792,Tertulian the coren. mel.,"In finem, ipsi Idithun. Canticum David.",False,,False
227393,Acts 7.60 (ODRV) - 3,0.9230325818061828,On Jezebel the contriver.,And Saul was consenting to his death.,False,,False
227462,1 Chronicles 15.17 (AKJV),0.9247040152549744,Mordecai a Loyal Subject.,"So the Leuites appointed Heman the sonne of Ioel: and of his brethren. Asaph the sonne of Berechiah: and of the sonnes of Merari their brethren, Ethan the sonne of Kushaiah.",False,,True
154270,Psalms 60.1 (Vulgate),0.9382936358451844,Vincent. in Specul. Mora.,In finem. In hymnis David.,False,,False
29945,Deuteronomy 23.20 (Douay-Rheims),0.9244871735572816,Application to the Bride.,"But to the stranger. To thy brother thou shalt lend that which he wanteth, without usury: that the Lord thy God may bless thee in all thy works in the land, which thou shalt go in to possess.",False,,True
101580,Job 36.7 (Geneva),0.9332701563835144,By clearing the promises.,"He withdraweth not his eyes from the righteous, but they are with Kings in ye throne, where he placeth them for euer: thus they are exalted.",False,,True
101804,Romans 12.12 (ODRV),0.9342127442359924,Good works. In suffering.,Reioycing in hope. Patient in tribulation. Instant in praier.,True,,False
9921,Matthew 10.2 (Wycliffe),0.9308648109436036,Changer's of Princes laws,"And these ben the names of the twelue apostlis; the firste, Symount, that is clepid Petre, and Andrew, his brothir; James of Zebede, and Joon, his brothir; Filip, and Bartholomeu;",False,,True
174212,Numbers 22.12 (Douay-Rheims),0.9252399802207948,1 From its Improbability.,"And God said to Balaam: Thou shalt not go with them, nor shalt thou curse the people: because it is blessed.",False,,True
214683,Jeremiah 6.28 (Douay-Rheims),0.9507461190223694,2. They Are unprofitable.,"All of these princes go out of the way, they walk deceitfully, they are brass and iron: they are all corrupted.",False,,True
203702,Psalms 60.1 (Vulgate),0.9408275485038756,Tull. Orat. Pro Deiotaro.,In finem. In hymnis David.,False,,False
203805,Psalms 60.1 (Vulgate),0.9307283759117126,Aug. Enchiridion cap. 98.,In finem. In hymnis David.,False,,False
62167,Ephesians 5.32 (ODRV),0.9353012442588806,"A heavenly banquet, Greg.",This is a great Sacrament. But I speake in Christ & in the CHVRCH.,False,,False
140717,Matthew 18.7 (ODRV) - 1,0.9332635402679444,Good works Are necessary:,For it is necessary that scandals do come:,True,,False
6161,Isaiah 29.1 (Geneva),0.9310873746871948,Papists fell their words.,"Ah altar, altar of the citie that Dauid dwelt in: adde yere vnto yere: let them kill lambs.",False,,True
6169,John 1.29 (Wycliffe),0.9272347688674928,The incarnation of christ,"Anothir day Joon say Jhesu comynge to hym, and he seide, Lo! the lomb of God; lo! he that doith awei the synnes of the world.",False,,True
6170,Luke 9.20 (ODRV),0.9409953951835632,The humbleness of christ.,"And he said to them: But whom say ye that I am? Simon Peter answering, said: The Christ of God.",False,,True
6193,Isaiah 29.1 (Geneva),0.9403356313705444,Good Preachers help much.,"Ah altar, altar of the citie that Dauid dwelt in: adde yere vnto yere: let them kill lambs.",False,,True
71435,1 Chronicles 9.5 (Vulgate),0.9275828003883362,Liturgy Iacob. & aliorū.,"Et de Siloni: Asaia primogenitus, et filii ejus.",False,,False
175221,Psalms 60.1 (Vulgate),0.9223867058753968,Scal. ascens. p. 100.102.,In finem. In hymnis David.,False,,False
90722,Numbers 21.19 (Vulgate),0.9339495897293092,Lyra. in Apocalypse 2.18.,De Matthana in Nahaliel: de Nahaliel in Bamoth.,False,,False
90950,Numbers 21.18 (Vulgate),0.9242451190948486,Gabriel Alvarez in locum.,"Puteus, quem foderunt principes et paraverunt duces multitudinis in datore legis, et in baculis suis. De solitudine, Matthana.",False,,True
174945,Psalms 51.1 (Vulgate),0.9236281514167786,Textus Greek Edit. Vulgar,"In finem. Intellectus David,",False,,False
91124,1 Chronicles 15.17 (AKJV),0.9349567294120787,1. Our many Deliverances.,"So the Leuites appointed Heman the sonne of Ioel: and of his brethren. Asaph the sonne of Berechiah: and of the sonnes of Merari their brethren, Ethan the sonne of Kushaiah.",False,,True
174968,Nahum 1.1 (Vulgate),0.9230182766914368,Bible Gothica S. Isidori.,Onus Ninive. Liber visionis Nahum Elcesaei.,True,,False
174980,Psalms 91.4 (Vulgate),0.943862795829773,Syras è Codice Ambrosino.,"in decachordo, psalterio; cum cantico, in cithara.",False,,False
175427,Numbers 21.18 (Vulgate),0.9359802007675172,Victor Strigel. in locum.,"Puteus, quem foderunt principes et paraverunt duces multitudinis in datore legis, et in baculis suis. De solitudine, Matthana.",True,,True
88523,Proverbs 14.8 (Douay-Rheims),0.9363797307014464,. Plutarch the Curiosity.,The wisdom of a. discreet man is to understand his way: and the imprudence of fools erreth.,False,,True
133367,Leviticus 21.8 (Douay-Rheims) - 0,0.9398491978645324,1. Objection from Others.,And offer the leaves of proposition.,False,,False
133788,Psalms 60.1 (Vulgate),0.9409942030906676,Libro d• Breviary. vitae.,In finem. In hymnis David.,False,,False
72714,Deuteronomy 6.9 (Wycliffe),0.927189290523529,Ci••r. 2. the natura•eo•.,and in the doris of thin hows.,False,,False
191095,1 Chronicles 2.31 (Vulgate),0.9433799982070924,"Hinc scortari, Chil Eras.","Filius vero Apphaim, Jesi: qui Jesi genuit Sesan. Porro Sesan genuit Oholai.",False,,True
191282,Psalms 60.1 (Vulgate),0.9257821440696716,Greg. Nazareth Orat 53...,In finem. In hymnis David.,False,,False
72428,Acts 19.3 (Vulgate),0.9429844617843628,Cyprus sermon. de Lapsis.,Ille vero ait: In quo ergo baptizati estis? Qui dixerunt: In Joannis baptismate.,False,,True
138269,Daniel 5.26 (ODRV) - 0,0.9253159165382384,Explication of the words.,And this the interpretation of the word.,True,,False
155103,Psalms 10.1 (Vulgate),0.9209869503974916,Tertulian Scorpiac. c. 5.,In finem. Psalmus David.,False,,False
123508,Psalms 44.1 (Vulgate),0.9442461729049684,1. Respise & transfigere.,"In finem, pro iis qui commutabuntur. Filiis Core, ad intellectum. Canticum pro dilecto.",False,,True
141464,2 Corinthians 4.9 (Tyndale),0.9275494813919068,2. Not simply impossible.,We are persecuted: but are not forsake. We are cast doune: neverthelesse we perisshe not.,False,,True
15963,Romans 14.1 (ODRV),0.9323498606681824,Contention in the Church.,"AND him that is weak in faith, take vnto you; not in disputations of cogitations.",False,,True
54540,John 1.36 (Wycliffe),0.9447138905525208,The confusion of tongues.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
119532,Psalms 60.1 (Vulgate),0.9374755024909972,"Tert Apologetico, cap. 2.",In finem. In hymnis David.,False,,False
35838,2 Maccabees 2.22 (Douay-Rheims),0.9299113750457764,A Popish error discovered,"And the manifestations that from heaven to them, that behaved themselves manfully on the behalf of the Jews, so that, being but a few, they made themselves masters of the whole country, and put to flight; the barbarous multitude:",True,,True
116039,Psalms 60.1 (Vulgate),0.9281103014945984,August. Retract. cap. 21.,In finem. In hymnis David.,False,,False
222848,Psalms 60.1 (Vulgate),0.9558700323104858,Epiphany in vit. Prophet.,In finem. In hymnis David.,False,,False
223029,Numbers 21.19 (Vulgate),0.9342716336250304,Theophanes in. Mathew 26.,De Matthana in Nahaliel: de Nahaliel in Bamoth.,False,,False
48072,Job 21.17 (AKJV) - 2,0.9319762587547302,God Punisheth by Degrees.,God distributeth sorrowes in his anger.,True,,False
223328,Romans 16.5 (ODRV),0.9410377740859984,In Polity and Magistracy.,and their domestical Church. Salute Epaenetus my Beloued: who is the first fruit of Asia in Christ.,False,,True
155232,Numbers 21.18 (Vulgate),0.9259981513023376,Dionrs. de Divine. Nomin.,"Puteus, quem foderunt principes et paraverunt duces multitudinis in datore legis, et in baculis suis. De solitudine, Matthana.",True,,True
191609,Ecclesiasticus 22.26 (Douay-Rheims) - 1,0.9289172291755676,And a disproportion also.,for there may be a returning.,False,,False
35877,John 1.36 (Wycliffe),0.9202655553817748,Freedom of will confuted.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
237115,Psalms 4.1 (Vulgate),0.9351550936698914,. Xenophon. de Venatione.,"In finem, in carminibus. Psalmus David.",False,,False
11614,Psalms 60.1 (Vulgate),0.9373689293861388,Hier. Epistle. ad Laetam.,In finem. In hymnis David.,False,,False
102540,Isaiah 42.17 (Vulgate),0.926993727684021,Praemc••• … i. Pramuniti.,"Conversi sunt retrorsum, confundantur confusione, qui confidunt in sculptili; qui dicunt conflatili: Vos dii nostri.",True,,True
175293,Psalms 60.1 (Vulgate),0.933512806892395,. Chrysostom Curae 11.24.,In finem. In hymnis David.,False,,False
175372,John 1.36 (Wycliffe),0.9340581893920898,The Subject of Salvation.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
175385,Job 36.7 (Geneva),0.9240983724594116,Gifts and Grace compared.,"He withdraweth not his eyes from the righteous, but they are with Kings in ye throne, where he placeth them for euer: thus they are exalted.",False,,True
36834,John 1.36 (Wycliffe),0.9357526302337646,The reproof of Ministers.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
23024,John 1.36 (Wycliffe),0.926681637763977,God calls unto salvation.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
155828,Job 36.7 (Geneva),0.9373340606689452,Reas. 1. Their advantage.,"He withdraweth not his eyes from the righteous, but they are with Kings in ye throne, where he placeth them for euer: thus they are exalted.",False,,True
155897,Mark 10.2 (Tyndale),0.9285308122634888,2. From other Scriptures.,And the pharises came and axed him a question: whether it were laufull for a man to put awaye his wyfe: to prove him.,False,,True
190158,Obadiah 1.1 (Douay-Rheims),0.922956109046936,A Discourse about Dreams.,"The vision of Abdias. Thus saith the Lord God to Edom: We have heard a rumour from the Lord, and he hath sent an ambassador to the nations: Arise, and let us rise up to battle against him.",False,,True
72962,Psalms 60.1 (Vulgate),0.9238119125366212,Herodotus. in vit. Homer.,In finem. In hymnis David.,False,,False
42282,Acts 19.3 (Vulgate),0.9412999153137208,Cyprian de habitu Virgae.,Ille vero ait: In quo ergo baptizati estis? Qui dixerunt: In Joannis baptismate.,False,,True
27384,Psalms 60.1 (Vulgate),0.9510964751243592,Chrysostom in Psalm. 129.,In finem. In hymnis David.,False,,False
119177,Matthew 27.43 (Wycliffe),0.9363330006599426,"Possession of God brings,","he tristide in God; delyuer he hym now, if he wole; for he seide, That Y am Goddis sone.",True,,True
13310,Genesis 37.28 (Geneva),0.9529160857200624,christ slying into Egypt.,"Then the Midianites marchant men passed by, and they drewe foorth, and lift Ioseph out of the pit, and solde Ioseph vnto the Ishmeelites for twentie pieces of siluer: who brought Ioseph into Egypt.",False,,True
214018,1 Maccabees 9.45 (Vulgate),0.9335261583328248,Non quoad vim inficiendi.,"ecce enim bellum ex adverso, aqua vero Jordanis hinc et inde, et ripae, et paludes, et saltus: et non est locus divertendi.",False,,True
176122,Psalms 32.19 (ODRV),0.9390884637832642,2. Weakness and sickness.,That he may deliuer their soules from death: and nourish them in famine.,False,,False
176189,Nahum 1.11 (AKJV),0.9357135891914368,A plentiful Common Table.,"There is one come out of thee, that imagineth euill against the Lord: a wicked counseller.",False,,True
176483,Genesis 5.1 (Vulgate),0.9375835061073304,Homo est animal Curiosum.,"Hic est liber generationis Adam. In die qua creavit Deus hominem, ad similitudinem Dei fecit illum.",False,,True
87679,2 Maccabees 1.36 (Vulgate),0.9407514929771424,", Nigrinus apud Lucianum.","Appellavit autem Nehemias hunc locum Nephthar, quod interpretatur Purificatio: vocatur autem apud plures Nephi.",True,,True
9264,Esther 10.4 (Douay-Rheims),0.9262943863868712,God hath two visitations.,Then Mardochai said: God hath done these things.,False,,False
36603,John 1.36 (Wycliffe),0.9253984689712524,Foure ways of redemption.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
235539,1 Thessalonians 5.25 (Vulgate),0.9544306397438048,Oret Pro nobis Flavianus.,"Fratres, orate pro nobis.",True,,False
164696,Tobit 10.6 (Vulgate),0.9330054521560668,Meus sanein corpore Sano.,"Cui dicebat Tobias: Tace, et noli turbari: sanus est filius noster: satis fidelis est vir ille, cum quo misimus eum.",True,,True
125089,Numbers 6.13 (Douay-Rheims) - 0,0.927200734615326,III. Of the Ratihabition.,This is the law of consecration.,False,,False
125162,Job 32.4 (AKJV) - 1,0.9336987137794496,4. So before Constantine.,because they were elder then he.,False,,False
137610,Psalms 60.1 (Vulgate),0.9277029037475586,Gregory. Nazian. Orat 20.,In finem. In hymnis David.,False,,False
137825,Judith 10.8 (AKJV),0.938879668712616,3. For civil Magistrates.,"The God, the God of our fathers giue thee fauour, and accomplish thine enterprises to the glory of the children of Israel, and to the exaltation of Ierusalem: then they worshipped God.",False,,True
155454,Exodus 13.13 (Vulgate),0.955464482307434,Si non paveris occidisti.,"Primogenitum asini mutabis ove: quod si non redemeris, interficies. Omne autem primogenitum hominis de filiis tuis, pretio redimes.",True,,True
155560,Leviticus 21.8 (Douay-Rheims) - 0,0.9298394322395324,Reason. 4. Christ Exampl.,And offer the leaves of proposition.,False,,False
17206,John 16.18 (AKJV) - 1,0.9271329045295716,an argument like Watsons.,we cannot tell what he saith.,False,,False
144070,Numbers 22.12 (Douay-Rheims),0.9222528338432312,What subjection is meant.,"And God said to Balaam: Thou shalt not go with them, nor shalt thou curse the people: because it is blessed.",False,,True
219517,Numbers 16.46 (AKJV),0.920074701309204,A second Design prospers.,"And Moses said vnto Aaron, Take a censer, and put fire therein from off the Altar, and put on incense, and goe quickly vnto the Congregation, and make an atonement for them: for there is wrath gone out from the Lord; the plague is begun.",False,,True
219559,2 Kings 22.20 (Douay-Rheims),0.9452019333839417,Annotated upon the place.,"Therefore I will gather thee to thy fathers, and thou shalt be gathered to thy sepulchre in peace, that thy eyes may not see all the evils which I will bring; upon this place.",True,,True
55302,1 Chronicles 2.31 (Vulgate),0.9340808391571044,•eza Epistle 8. •indallo.,"Filius vero Apphaim, Jesi: qui Jesi genuit Sesan. Porro Sesan genuit Oholai.",False,,True
212157,Deuteronomy 32.9 (Vulgate),0.9267404079437256,R. A. Virdiciae Pietatis.,"Pars autem Domini, populus ejus: Jacob funiculus haereditatis ejus.",False,,False
1418,Acts 19.3 (Vulgate),0.9224528074264526,"Cyprian the Coena domini,",Ille vero ait: In quo ergo baptizati estis? Qui dixerunt: In Joannis baptismate.,False,,True
235531,Psalms 60.1 (Vulgate),0.9252426028251648,Ritu•l. de Visit. Infirm.,In finem. In hymnis David.,False,,False
37067,Job 36.7 (Geneva),0.929507851600647,Wherein the Church grows.,"He withdraweth not his eyes from the righteous, but they are with Kings in ye throne, where he placeth them for euer: thus they are exalted.",False,,True
37428,Romans 12.12 (Tyndale),0.952322244644165,Of Continuance in prayer.,Reioyce in hope. Be paciet in tribulacion. Continue in prayer.,True,,False
86446,Leviticus 18.10 (Douay-Rheims) - 1,0.9271237850189208,T••e thine own soundness.,because it is thy own nakedness.,True,,False
176897,John 1.36 (Wycliffe),0.9447320699691772,1 The Humane Celebration.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
176900,John 1.36 (Wycliffe),0.935198187828064,1 The Churches stability.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
86825,Proverbs 13.15 (Vulgate),0.9388736486434937,Morbus & languor naturae.,Doctrina bona dabit gratiam; in itinere contemptorum vorago.,False,,False
23269,John 1.36 (Wycliffe),0.9296629428863524,The calling of Cornelius.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
23368,John 1.36 (Wycliffe),0.9320847988128662,How God gives Repentance.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
11848,1 Chronicles 15.17 (AKJV),0.928165853023529,Judas and his Repentance.,"So the Leuites appointed Heman the sonne of Ioel: and of his brethren. Asaph the sonne of Berechiah: and of the sonnes of Merari their brethren, Ethan the sonne of Kushaiah.",False,,True
164390,Ezra 8.2 (Vulgate),0.941009521484375,Vavasor. de formâ Christ.,"De filiis Phinees, Gersom. De filiis Ithamar, Daniel. De filiis David, Hattus.",False,,True
61082,Romans 16.5 (ODRV),0.9362552165985109,Necessary for the Church.,and their domestical Church. Salute Epaenetus my Beloued: who is the first fruit of Asia in Christ.,False,,True
61387,Exodus 22.29 (Vulgate) - 0,0.9397532939910888,Tithes et primitias tuas.,Decimas tuas et primitias tuas non tardabis reddere:,True,,False
61556,Numbers 21.18 (Vulgate),0.9302833676338196,Plutarch. in vita Coriol.,"Puteus, quem foderunt principes et paraverunt duces multitudinis in datore legis, et in baculis suis. De solitudine, Matthana.",False,,True
149627,Jeremiah 6.11 (Vulgate),0.9385597705841064,Animo magno nihil magmum.,"Idcirco furore Domini plenus sum; laboravi sustinens. Effunde super parvulum foris, et super consilium juvenum simul: vir enim cum muliere capietur; senex cum pleno dierum.",False,,True
189949,Genesis 32.26 (Vulgate),0.9433499574661256,"Aurora, quasi Avium Hora.","Dixitque ad eum: Dimitte me: jam enim ascendit aurora. Respondit: Non dimittam te, nisi benedixeris mihi.",True,,True
189979,1 Timothy 4.16 (ODRV),0.9371175765991212,4. Constancy in Religion.,"Attend to thy self, and to doctrine: be earnest in them. For, this doing, thou shalt saue both thy self and them that heare thee.",True,,True
190018,Leviticus 18.17 (AKJV),0.9292816519737244,To practise the contrary.,"Thou shalt not vncouer the nakednesse of a woman and her daughter, neither shalt thou take her sonnes daughter, or her daughters daughter, to vncouer her nakednesse: For they are her neere kinsewomen: it is wickednesse.",False,,True
110955,Psalms 41.1 (Vulgate),0.932872474193573,Sermon de Transfigu. Dom.,In finem. Intellectus filiis Core.,False,,False
156599,Job 36.7 (Geneva),0.9363628029823304,1 To their Justification.,"He withdraweth not his eyes from the righteous, but they are with Kings in ye throne, where he placeth them for euer: thus they are exalted.",False,,True
156650,2 Esdras 3.36 (AKJV),0.938092052936554,specially not by Baptism.,Thou shalt find that Israel by name hath kept thy precepts: but not the heathen.,False,,True
110552,Job 39.3 (Vulgate),0.9503852725028992,Surgunt de nocte Latrones,"Incurvantur ad foetum, et pariunt, et rugitus emittunt.",False,,False
110563,Judges 9.54 (Vulgate),0.9274451732635498,Iussa caepessere fas est.,"Qui vocavit cito armigerum suum, et ait ad eum: Evagina gladium tuum, et percute me, ne forte dicatur quod a femina interfectus sim. Qui jussa perficiens, interfecit eum.",True,,True
110661,Numbers 21.18 (Vulgate),0.9338077902793884,Plutarchin in vitae Pomp.,"Puteus, quem foderunt principes et paraverunt duces multitudinis in datore legis, et in baculis suis. De solitudine, Matthana.",False,,True
74214,Genesis 38.17 (Vulgate),0.93895161151886,"2. Iumenti, quia jumenti.","dixit: Mittam tibi haedum de gregibus. Rursumque illa dicente: Patiar quod vis, si dederis mihi arrhabonem, donec mittas quod polliceris.",True,,True
42444,Psalms 60.1 (Vulgate),0.9300443530082704,Greg. nation. •ign. C••n.,In finem. In hymnis David.,False,,False
41962,Psalms 60.1 (Vulgate),0.9402478337287904,Aug. Epistle. 88. Casula.,In finem. In hymnis David.,False,,False
227796,Luke 8.11 (AKJV) - 1,0.9329116344451904,Excellency of God's Word.,The seed is the word of God.,False,,False
110774,Psalms 10.1 (Vulgate),0.9352933764457704,Ad articul. 18. Lutheran.,In finem. Psalmus David.,False,,False
3986,Psalms 60.1 (Vulgate),0.9258370399475098,J•epist. Jo•••. tract. 3.,In finem. In hymnis David.,False,,False
55828,Psalms 96.1 (Vulgate),0.9289796352386476,2. Regnauit super. Seneca,"Huic David, quando terra ejus restituta est. Dominus regnavit: exsultet terra; laetentur insulae multae.",True,,True
13350,2 Samuel 12.19 (Douay-Rheims),0.9235373139381408,Death destroyed by death.,"But when David saw his servants whispering, he understood that the child was dead: and he said to his servants: Is the child dead? They answered him: He is dead.",False,,True
127221,1 Chronicles 15.17 (AKJV),0.9295375347137452,1. Os particular calling.,"So the Leuites appointed Heman the sonne of Ioel: and of his brethren. Asaph the sonne of Berechiah: and of the sonnes of Merari their brethren, Ethan the sonne of Kushaiah.",False,,True
163924,Judges 7.13 (Douay-Rheims) - 1,0.9247170686721802,Bodin relates this story.,and in this manner related what he had seen:,True,,False
212400,2 Peter 2.22 (Vulgate) - 2,0.9464408755302428,"Gutta cavat lapidem, etc.","et, Sus lota in volutabro luti.",False,,False
212619,Lamentations 3.16 (Vulgate),0.9234328269958496,doluit corpore vel animo.,Vau Et fregit ad numerum dentes meos; cibavit me cinere.,False,,False
3912,Psalms 75.1 (Vulgate),0.926934778690338,Cyprus Epistle. ad lubia.,"In finem, in laudibus. Psalmus Asaph, canticum ad Assyrios.",False,,False
3950,Psalms 46.1 (Vulgate),0.9397786855697632,In Julianum oratio prima.,"In finem, pro filiis Core. Psalmus.",False,,False
141514,Matthew 10.17 (ODRV),0.9317216873168944,2. Much meditate thereon.,"And take heed of men. For they wil deliuer you vp in Councels, and in their Synagogues they wil scourge you.",False,,True
123194,1 Kings 12.3 (AKJV) - 0,0.9234742522239684,3. Their Coming: Venimus.,"That they sent, and called him:",False,,False
123241,Hosea 13.14 (Vulgate),0.9289604425430298,"Qu••rebant Eum, our fiat.","De manu mortis liberabo eos; de morte redimam eos. Ero mors tua, o mors ! morsus tuus ero, inferne ! consolatio abscondita est ab oculis meis.",False,,True
48283,1 Timothy 2.12 (ODRV),0.9259162545204164,By yielding in something.,"But to teach I permit not vnto a woman, nor to haue dominion ouer the man: but to be in silence.",False,,True
189528,1 Chronicles 7.31 (Vulgate),0.9407728910446168,"Assotiatio cum God, Trin.","Filii autem Baria: Heber, et Melchiel: ipse est pater Barsaith.",False,,False
219675,Ecclesiasticus 44.2 (Vulgate),0.9472773671150208,Domus D•i splendida. Aug.,Multam gloriam fecit Dominus: magnificentia sua a saeculo.,True,,False
219755,1 Chronicles 15.17 (AKJV),0.932601809501648,Lessons from his Orchard.,"So the Leuites appointed Heman the sonne of Ioel: and of his brethren. Asaph the sonne of Berechiah: and of the sonnes of Merari their brethren, Ethan the sonne of Kushaiah.",False,,True
50749,Judges 21.20 (Vulgate),0.940116822719574,In ipso lamine impingere.,"Praeceperuntque filiis Benjamin, atque dixerunt: Ite, ad latitate in vineis.",False,,True
143802,Psalms 60.1 (Vulgate),0.9270323514938354,Chrysostom in Psalm 51.7.,In finem. In hymnis David.,False,,False
85913,Matthew 21.27 (ODRV),0.9468550086021424,Delivered That we should.,And answering to IESVS they said: We knot not. He also said to them: Neither do I tel you in what power I doe these things.,False,,True
85887,Luke 8.11 (ODRV) - 1,0.9258272051811218,"God's part, The Covenant.","The seed, is the Word of God.",False,,False
41808,Psalms 60.1 (Vulgate),0.9241072535514832,"Hierum. in vita Hilarion,",In finem. In hymnis David.,False,,False
41835,Numbers 21.18 (Vulgate),0.9319385290145874,Bernard. de Consider lib.,"Puteus, quem foderunt principes et paraverunt duces multitudinis in datore legis, et in baculis suis. De solitudine, Matthana.",False,,True
14527,Psalms 60.1 (Vulgate),0.9536588788032532,"August. in Psalm, lxxiii.",In finem. In hymnis David.,False,,False
61176,John 1.36 (Wycliffe),0.9502153992652892,The Ordination of Caesar.,"and he biheeld Jhesu walkinge, and seith, Lo! the lomb of God.",False,,False
205505,Leviticus 9.20 (Douay-Rheims),0.9337230324745178,"The Priests part, breast.","They put upon the breasts. And after the fat was burnt upon the altar,",True,,False
205842,Psalms 60.1 (Vulgate),0.9494820237159728,Ambrose Pr•fat. in Psalm.,In finem. In hymnis David.,False,,False
116487,Psalms 60.1 (Vulgate),0.926757037639618,Aug. Epistle. 105. Sixth.,In finem. In hymnis David.,False,,False
116629,Psalms 66.1 (Vulgate),0.9210798740386964,Cyril Cateches• page. 15.,"In finem, in hymnis. Psalmus cantici David.",False,,False
73354,Nehemiah 11.35 (Vulgate),0.93947434425354,Prudentius Himnorum l. 1.,et Ono valle artificum.,False,,False
73623,Psalms 66.1 (Vulgate),0.929655909538269,Maldonatus ad hunc locum.,"In finem, in hymnis. Psalmus cantici David.",False,,False
189146,2 Kings 4.25 (Douay-Rheims),0.9410292506217957,Great Nazareth: Orat. 32.,"So she went forward, and came to the man of God to mount Carmel: and when the mall of God saw her coming towards, he said to Giezi his servant: Behold that Sunamitess.",False,,True
6213,Proverbs 14.30 (Douay-Rheims) - 0,0.920950412750244,christ changeth the heart,Soundness of heart is the life of the flesh:,False,,False
85905,Psalms 46.1 (Vulgate),0.9454001188278198,Implied in cornu Salutis.,"In finem, pro filiis Core. Psalmus.",False,,False
163906,Psalms 38.1 (Vulgate),0.938039481639862,H•eronimus in vita Pauli.,"In finem, ipsi Idithun. Canticum David.",False,,False
37586,Psalms 4.1 (Vulgate),0.9217963814735411,Valer de amore coniugali.,"In finem, in carminibus. Psalmus David.",False,,False
134338,Nahum 1.11 (AKJV),0.9257469177246094,"Ill nature, or substance.","There is one come out of thee, that imagineth euill against the Lord: a wicked counseller.",False,,True
56351,1 Chronicles 1.29 (Geneva),0.9259182810783386,Is truth among Statesmen.,"These are their generations. The eldest sonne of Ishmael was Nebaioth, and Kedar, and Adbeel, and Mibsam,",False,,True
56357,Ecclesiasticus 42.6 (Douay-Rheims),0.9310315251350404,Swearing a fallow ground.,Sure keeping is good over a wicked wife.,False,,False
56359,Ecclesiasticus 42.6 (Douay-Rheims),0.9339904189109802,Whoredom a fallow ground.,Sure keeping is good over a wicked wife.,False,,False
177725,Genesis 1.27 (Geneva) - 0,0.9284409880638124,According to God's Image.,Thus God created the man in his image:,True,,False
188775,Ecclesiasticus 25.21 (Douay-Rheims),0.927090048789978,"Desertion, an of Justice.","And ally revenge, but the revenge of enemies.",False,,False
188897,Jeremiah 10.8 (Douay-Rheims) - 1,0.9231638312339784,Foure grounds of Atheism.,the doctrine of their vanity is wood.,False,,False
74611,Genesis 34.22 (Vulgate) - 0,0.9236396551132202,Bonum est sui diffusiuum.,Unum est quo differtur tantum bonum:,True,,False
74114,Proverbs 19.25 (Douay-Rheims),0.9209409952163696,Satan a cunning sophister,"The wicked man being; scourged, the fool shall be wiser: but if thou rebuke a wise man he will understand discipline.",False,,True
41774,Acts 19.3 (Vulgate),0.9251143932342528,Cyprian. de Bono pudicit.,Ille vero ait: In quo ergo baptizati estis? Qui dixerunt: In Joannis baptismate.,False,,True
177733,1 Kings 3.27 (Geneva),0.934098184108734,New Kindred follows both.,"Then the King answered, and sayde, Giue her the liuing childe, and slay him not: this is his mother.",False,,True
