,text_idx,verse_id,lang,rank,sim_score,cross_score,text,verse_text
705,6101265,Hebrews 12.14 (ODRV),English,1,0.8772829174995422,0.9944289,"the peace one with another, which he would have us to keep, as heb. 12. 14. follow peace with all men, and holiness, without which no man shall see the lord:","Hebrews 12.14: Follow peace with al men, and holinesse: without which no man shal see God:"
706,6101265,Hebrews 12.14 (Geneva),English,2,0.8688262701034546,0.9942463,"the peace one with another, which he would have us to keep, as heb. 12. 14. follow peace with all men, and holiness, without which no man shall see the lord:","Hebrews 12.14: Followe peace with all men, and holinesse, without the which no man shall see ye Lord."
707,6101265,Hebrews 12.14 (Tyndale),English,3,0.8012039661407471,0.98214597,"the peace one with another, which he would have us to keep, as heb. 12. 14. follow peace with all men, and holiness, without which no man shall see the lord:",Hebrews 12.14: Embrace peace with all men and holynes: with out the which no man shall se the Lorde.
708,6101266,1 Thessalonians 5.13 (Geneva),English,0,0.6901403665542603,0.9771871,"and, be at peace among your selves, 1 thess. 5. 13.",1 Thessalonians 5.13: That yee haue them in singular loue for their workes sake. Bee at peace among your selues.
709,6101269,1 Corinthians 14.33 (AKJV),English,0,0.8448917865753174,0.99427044,"for god is not the author of sedition, but of peace, as in all the churches of the saints, saith the apostle, 1 cor. 14. 33. and 2 thess. 3. 16. 2. because god hath called us to it, into one body, 1 cor. 7. 15.","1 Corinthians 14.33: For God is not the authour of confusion, but of peace, as in all Churches of the Saints."
710,6101269,1 Corinthians 14.33 (Geneva),English,1,0.8410263657569885,0.9905468,"for god is not the author of sedition, but of peace, as in all the churches of the saints, saith the apostle, 1 cor. 14. 33. and 2 thess. 3. 16. 2. because god hath called us to it, into one body, 1 cor. 7. 15.","1 Corinthians 14.33: For God is not the author of confusion, but of peace, as we see in all ye Churches of the Saints."
711,6101269,1 Corinthians 14.33 (ODRV),English,2,0.7977520823478699,0.9777045,"for god is not the author of sedition, but of peace, as in all the churches of the saints, saith the apostle, 1 cor. 14. 33. and 2 thess. 3. 16. 2. because god hath called us to it, into one body, 1 cor. 7. 15.","1 Corinthians 14.33: For God is not the God of dissension, but of peace: as also in al the Churches of the Saints I teach."
712,6101269,1 Corinthians 14.33 (Tyndale),English,3,0.8012636303901672,0.75394666,"for god is not the author of sedition, but of peace, as in all the churches of the saints, saith the apostle, 1 cor. 14. 33. and 2 thess. 3. 16. 2. because god hath called us to it, into one body, 1 cor. 7. 15.",1 Corinthians 14.33: For God is not causer of stryfe: but of peace as he is in all other congregacions of the saynctes.
713,6101269,1 Corinthians 14.33 (Vulgate),Latin,4,0.7433997988700867,0.5595101,"for god is not the author of sedition, but of peace, as in all the churches of the saints, saith the apostle, 1 cor. 14. 33. and 2 thess. 3. 16. 2. because god hath called us to it, into one body, 1 cor. 7. 15.","1 Corinthians 14.33: Non enim est dissensionis Deus, sed pacis: sicut et in omnibus ecclesiis sanctorum doceo."
714,6101272,Mark 9.50 (Geneva),English,0,0.8223310112953186,0.9899457,"and our saviour, have salt in your selves, and have peace one with another, mark 9. 50.","Mark 9.50: Salt is good: but if the salt be vnsauerie, wherewith shall it be seasoned? haue salt in your selues, and haue peace one with another."
715,6101272,Mark 9.50 (AKJV),English,1,0.8483561873435974,0.97701174,"and our saviour, have salt in your selves, and have peace one with another, mark 9. 50.","Mark 9.50: Salt is good: but if the salt haue lost his saltnesse, wherewith will you season it? Haue salt in your selues, and haue peace one with another."
716,6101272,Mark 9.50 (Tyndale),English,2,0.8277475237846375,0.97144824,"and our saviour, have salt in your selves, and have peace one with another, mark 9. 50.",Mark 9.50: Salt is good. But yf the salt be vnsavery: what shall the salte therwith? Se that ye have salt in youre selves: and have peace amonge youre selves one with another.
717,6101273,Philippians 4.7 (AKJV),English,0,0.6894249320030212,0.765179,"yet if any, because of the likeness of this place with the seventh verse of the fourth chapter of the ep*stle to the philippians, (and let the peace of god which passeth all understanding, keep your hearts and minds through jesus christ) shall take this, peace of god, of the tranquillity of conscience, i will not much stand against it, tho' these words (in one body) serve more for the other sense, of peace one with another.","Philippians 4.7: And the peace of God which passeth all vnderstanding, shall keepe your hearts & minds through Christ Iesus."
718,6101281,Colossians 2.19 (AKJV),English,0,0.8117411732673645,0.9910012,"] that is, the mystical body of christ, often in scripture, see chap. 2. v. 19. and not holding the head, from which all the body by joynts and bands, having nourishment min*stred, and knit together, encreaseth with the encrease of god.","Colossians 2.19: And not holding the head, from which all the body by ioynts and bands hauing nourishment ministred, and knit together, increaseth with the increase of God."
719,6101281,Colossians 2.19 (Geneva),English,1,0.7751415967941284,0.98634523,"] that is, the mystical body of christ, often in scripture, see chap. 2. v. 19. and not holding the head, from which all the body by joynts and bands, having nourishment min*stred, and knit together, encreaseth with the encrease of god.","Colossians 2.19: And holdeth not the head, whereof all the body furnished and knit together by ioyntes and bands, increaseth with the increasing of God."
720,6101281,Colossians 2.19 (ODRV),English,2,0.796944260597229,0.9817774,"] that is, the mystical body of christ, often in scripture, see chap. 2. v. 19. and not holding the head, from which all the body by joynts and bands, having nourishment min*stred, and knit together, encreaseth with the encrease of god.","Colossians 2.19: and not holding the Head, wherof the whole body by ioynts and bands being serued and compacted, groweth to the increase of God."
721,6101283,Romans 12.5 (AKJV),English,0,0.8541709780693054,0.9948185,"so we being many are one body in christ, and every one members one of another, rom. 12. v. 5. and 1 cor. 12. 12, 13. there is one body, and one spirit: and ephes. 4. 4. and v. 12. for the edifying of the body of christ: so ephes. 5. 23. he is the head of the body, the church:","Romans 12.5: So we being many are one bodie in Christ, and euery one members one of another."
722,6101283,Romans 12.5 (Geneva),English,1,0.8496742844581604,0.9939925,"so we being many are one body in christ, and every one members one of another, rom. 12. v. 5. and 1 cor. 12. 12, 13. there is one body, and one spirit: and ephes. 4. 4. and v. 12. for the edifying of the body of christ: so ephes. 5. 23. he is the head of the body, the church:","Romans 12.5: So we being many are one body in Christ, and euery one, one anothers members."
723,6101283,Romans 12.5 (ODRV),English,2,0.8517557978630066,0.99362105,"so we being many are one body in christ, and every one members one of another, rom. 12. v. 5. and 1 cor. 12. 12, 13. there is one body, and one spirit: and ephes. 4. 4. and v. 12. for the edifying of the body of christ: so ephes. 5. 23. he is the head of the body, the church:","Romans 12.5: so we being many, are one body in Christ, & each one anothers members."
724,6101284,Colossians 2.17 (ODRV),English,0,0.9051586985588074,0.9957318,"and col. 1. 18. and chap. 2. v. 17. which are a shadow of things to come, but the body is christ.","Colossians 2.17: which are a shadow of things to come, but the body Christs."
725,6101284,Colossians 2.17 (AKJV),English,1,0.9321171641349792,0.9953112,"and col. 1. 18. and chap. 2. v. 17. which are a shadow of things to come, but the body is christ.","Colossians 2.17: Which are a shadow of things to come, but the body is of Christ."
726,6101284,Colossians 2.17 (Geneva),English,2,0.9082998633384705,0.9935236,"and col. 1. 18. and chap. 2. v. 17. which are a shadow of things to come, but the body is christ.",Colossians 2.17: Which are but a shadowe of thinges to come: but the body is in Christ.
727,6101284,Colossians 2.17 (Tyndale),English,3,0.8613636493682861,0.9560858,"and col. 1. 18. and chap. 2. v. 17. which are a shadow of things to come, but the body is christ.",Colossians 2.17: which are nothinge but shaddowes of thynges to come: but the body is in Christ.
728,6101292,1 Corinthians 12.12 (Geneva),English,0,0.693612277507782,0.86665493,"the second reason is, that you are in one body.","1 Corinthians 12.12: For as the body is one, and hath many members, and all the members of the body, which is one, though they be many, yet are but one body: euen so is Christ."
729,6101292,1 Corinthians 12.12 (AKJV),English,1,0.7096185088157654,0.860621,"the second reason is, that you are in one body.","1 Corinthians 12.12: For as the body is one, and hath many members, and all the membrs of that one body, being many, are one bodie: so also is Christ."
730,6101292,1 Corinthians 12.12 (Vulgate),Latin,2,0.6798614263534546,0.8516108,"the second reason is, that you are in one body.","1 Corinthians 12.12: Sicut enim corpus unum est, et membra habet multa, omnia autem membra corporis cum sint multa, unum tamen corpus sunt: ita et Christus."
731,6101292,1 Corinthians 12.12 (ODRV),English,3,0.7079033851623535,0.75873387,"the second reason is, that you are in one body.","1 Corinthians 12.12: For as the body is one, and hath many members, and al the members of the body whereas they be many, yet are one body; so also Christ."
732,6101292,1 Corinthians 12.12 (Tyndale),English,4,0.7011710405349731,0.71033746,"the second reason is, that you are in one body.",1 Corinthians 12.12: For as the body is one and hath many membres and all the membres of one body though they be many yet are but one body: even so is Christ.
733,6101292,1 Corinthians 12.20 (Vulgate),Latin,5,0.6783283948898315,0.7056774,"the second reason is, that you are in one body.","1 Corinthians 12.20: Nunc autem multa quidem membra, unum autem corpus."
734,6101292,1 Corinthians 12.20 (Tyndale),English,6,0.7332577109336853,0.50092405,"the second reason is, that you are in one body.",1 Corinthians 12.20: Now are ther many membres yet but one body.
735,6101292,1 Corinthians 12.20 (Geneva),English,7,0.7056061625480652,0.44523257,"the second reason is, that you are in one body.","1 Corinthians 12.20: But now are there many members, yet but one body."
736,6101292,Romans 12.5 (AKJV),English,8,0.7068207263946533,0.40114406,"the second reason is, that you are in one body.","Romans 12.5: So we being many are one bodie in Christ, and euery one members one of another."
737,6101302,Mark 9.34 (AKJV),English,0,0.693027138710022,0.9482165,"for by the way they had disputed, who should be greatest, saith st. mark, 9. v. 34. but yet let peace rule, let her always in your hearts, win and have the upper-hand, (as erasmus renders this phrase in his paraphrase upon this epistle.","Mark 9.34: But they held their peace: For by the way they had disputed among themselues, who should be the greatest."
738,6101302,Mark 9.34 (ODRV),English,1,0.6910927891731262,0.8350894,"for by the way they had disputed, who should be greatest, saith st. mark, 9. v. 34. but yet let peace rule, let her always in your hearts, win and have the upper-hand, (as erasmus renders this phrase in his paraphrase upon this epistle.","Mark 9.34: But they held their peace, for in the way they had disputed among them selues, which of them should be the greater."
739,6101302,Mark 9.34 (Geneva),English,2,0.6722766757011414,0.7236993,"for by the way they had disputed, who should be greatest, saith st. mark, 9. v. 34. but yet let peace rule, let her always in your hearts, win and have the upper-hand, (as erasmus renders this phrase in his paraphrase upon this epistle.","Mark 9.34: And they helde their peace: for by the way they reasoned among themselues, who should bee the chiefest."
740,6101310,Joshua 22.12 (AKJV),English,0,0.7828479409217834,0.9845042,"the whole congregation of the children of israel gathered themselves together at shilo, to go up to war against them.","Joshua 22.12: And when the children of Israel heard of it, the whole Congregation of the children of Israel gathered themselues together at Shiloh, to goe vp to warre against them."
741,6101310,Joshua 22.12 (Geneva),English,1,0.7883874773979187,0.9817801,"the whole congregation of the children of israel gathered themselves together at shilo, to go up to war against them.","Joshua 22.12: When the children of Israel heard it, then the whole Congregation of the children of Israel gathered them together at Shiloh to goe vp to warre against them."
742,6101310,Joshua 18.1 (AKJV),English,2,0.6537482142448425,0.81611675,"the whole congregation of the children of israel gathered themselves together at shilo, to go up to war against them.","Joshua 18.1: And the whole Congregation of the children of Israel assembled together at Shiloh, & set vp the Tabernacle of the Congregation there, and the land was subdued before them."
743,6101310,Joshua 18.1 (Geneva),English,3,0.6692208647727966,0.7949467,"the whole congregation of the children of israel gathered themselves together at shilo, to go up to war against them.","Joshua 18.1: And the whole Congregation of the children of Israel, came together at Shiloh: for they set vp the Tabernacle of the Congregation there, after the land was subiect vnto them."
744,6101315,Matthew 16.6 (Tyndale),English,0,0.6597237586975098,0.9680871,as between the pharisees and saduces;,Matthew 16.6: Then Iesus sayd vnto them: Take hede and beware of the leve of the Pharises and of the Saduces.
745,6101317,Proverbs 13.10 (AKJV),English,0,0.6988140344619751,0.97183496,"only by pride cometh contention, saith solomon, prov. 13. 10. men have forgotten that exhortation of the apostle peter;",Proverbs 13.10: Onely by pride commeth contention: but with the well aduised is wisedome.
746,6101324,Romans 9.13 (Tyndale),English,0,0.6874290108680725,0.8809453,"this occasioned jacob 's stealing away from laban secretly with all that he had, as ye read, gen. 31. 1, 2. 27. 31. see also gen. 27. 41. where it is recorded, that esau hated jacob, because of the blessing wherewith his father blessed him;",Romans 9.13: As it is written: Iacob he loved but Esau he hated.
747,6101324,Genesis 27.41 (AKJV),English,1,0.8191196918487549,0.8324,"this occasioned jacob 's stealing away from laban secretly with all that he had, as ye read, gen. 31. 1, 2. 27. 31. see also gen. 27. 41. where it is recorded, that esau hated jacob, because of the blessing wherewith his father blessed him;","Genesis 27.41: And Esau hated Iacob, because of the blessing, wherewith his father blessed him: and Esau said in his heart, The dayes of mourning for my father are at hand; then will I slay my brother Iacob."
748,6101330,Acts 7.9 (AKJV),English,0,0.9386252164840698,0.9973826,"and the patriarchs moved with envy, sold joseph into egypt, but god was with him, acts 7. v. 9.","Acts 7.9: And the Patriarchs moued with enuie, sold Ioseph into Egypt: but God was with him,"
749,6101330,Acts 7.9 (Geneva),English,1,0.9195102453231812,0.9969247,"and the patriarchs moved with envy, sold joseph into egypt, but god was with him, acts 7. v. 9.","Acts 7.9: And the Patriarkes moued with enuie, solde Ioseph into Egypt: but God was with him,"
750,6101330,Acts 7.9 (ODRV),English,2,0.8748671412467957,0.9919446,"and the patriarchs moved with envy, sold joseph into egypt, but god was with him, acts 7. v. 9.","Acts 7.9: And the Patriarches through emulation, sold Ioseph into AEgypt. And God was with him:"
751,6101331,Numbers 11.29 (AKJV),English,0,0.8762772679328918,0.9790035,"enviest thou for my sake (saith moses to joshua, that would have him forbid eldad, and medad to prophecy in the camp?) would god all the people of the land were prophets, and that the lord would put his spirit upon them, numb. 11. v. 29.","Numbers 11.29: And Moses said vnto him, Enuiest thou for my sake? Would God that all the Lords people were Prophets, and that the Lord would put his Spirit vpon them."
752,6101331,Numbers 11.29 (Geneva),English,1,0.8591288924217224,0.6246455,"enviest thou for my sake (saith moses to joshua, that would have him forbid eldad, and medad to prophecy in the camp?) would god all the people of the land were prophets, and that the lord would put his spirit upon them, numb. 11. v. 29.","Numbers 11.29: But Moses saide vnto him, Enuiest thou for my sake? yea, would God that all the Lordes people were Prophets, and that the Lord woulde put his Spirit vpon them."
753,6101334,Matthew 27.18 (ODRV),English,0,0.7645378112792969,0.9941147,"pilate had rather released jesus than barabbas, for he knew that for envy they had delivered him, matth. 27. 18.",Matthew 27.18: For he knew that for envie they had deliuered him.
754,6101334,Matthew 27.18 (AKJV),English,1,0.7675448656082153,0.9924263,"pilate had rather released jesus than barabbas, for he knew that for envy they had delivered him, matth. 27. 18.",Matthew 27.18: For hee knew that for enuie they had deliuered him.
755,6101334,Matthew 27.18 (Tyndale),English,2,0.784643828868866,0.98307496,"pilate had rather released jesus than barabbas, for he knew that for envy they had delivered him, matth. 27. 18.",Matthew 27.18: For he knewe well that for envie they had delivred him.
756,6101334,Matthew 27.18 (Geneva),English,3,0.7551122903823853,0.95818883,"pilate had rather released jesus than barabbas, for he knew that for envy they had delivered him, matth. 27. 18.","Matthew 27.18: (For he knewe well, that for enuie they had deliuered him."
757,6101335,Acts 15.39 (AKJV),English,0,0.701185941696167,0.9312962,"and the contention was so sharp (saith luke ) between paul and barnabas, acts 15: 39. that they departed asunder the one from the other, men that had had hazarded their lives (often) for the name of the lord jesus;","Acts 15.39: And the contention was so sharpe betweene them, that they departed asunder one from the other: & so Barnabas tooke Marke, & sailed vnto Cyprus."
758,6101338,Acts 13.3 (AKJV),English,0,0.6759295463562012,0.996789,"and when they had fasted and prayed, and laid their hands on them, they sent them away, acts 13. 2, 3. i find strife and envying always joyned together; as rom. 13. 13.","Acts 13.3: And when they had fasted and prayed, and laid their handes on them, they sent them away."
759,6101339,Romans 13.13 (ODRV),English,0,0.713603138923645,0.98328626,"let us walk honestly as in the day -- not in strife and envying, 1 cor. 3. 3. for are ye not carnal, whereas there is among you envying and strife, and divisions (or factions) are ye not carnal and walk as men?","Romans 13.13: As in the day let vs walke honestly not in banketings and drunkennes, not in chamberings and impudicities, not in contention and emulation:"
760,6101339,Romans 13.13 (AKJV),English,1,0.763105571269989,0.98083216,"let us walk honestly as in the day -- not in strife and envying, 1 cor. 3. 3. for are ye not carnal, whereas there is among you envying and strife, and divisions (or factions) are ye not carnal and walk as men?","Romans 13.13: Let vs walke honestly as in the day, not in rioting and drunkennesse, not in chambring and wantonnes, not in strife and enuying."
761,6101339,1 Corinthians 3.3 (AKJV),English,2,0.817558765411377,0.96568877,"let us walk honestly as in the day -- not in strife and envying, 1 cor. 3. 3. for are ye not carnal, whereas there is among you envying and strife, and divisions (or factions) are ye not carnal and walk as men?","1 Corinthians 3.3: For ye are yet carnall: for whereas there is among you enuying, and strife, and diuisions, are ye not carnall, and walke as men?"
762,6101339,1 Corinthians 3.3 (ODRV),English,3,0.7002665996551514,0.927201,"let us walk honestly as in the day -- not in strife and envying, 1 cor. 3. 3. for are ye not carnal, whereas there is among you envying and strife, and divisions (or factions) are ye not carnal and walk as men?","1 Corinthians 3.3: For whereas there is among you emulation and contention are you not carnal, and walke according to man?"
763,6101339,1 Corinthians 3.3 (Geneva),English,4,0.8155193328857422,0.86994714,"let us walk honestly as in the day -- not in strife and envying, 1 cor. 3. 3. for are ye not carnal, whereas there is among you envying and strife, and divisions (or factions) are ye not carnal and walk as men?","1 Corinthians 3.3: For yee are yet carnall: for whereas there is among you enuying, and strife, and diuisions, are ye not carnall, and walke as men?"
764,6101339,Romans 13.13 (Tyndale),English,5,0.7445008754730225,0.778539,"let us walk honestly as in the day -- not in strife and envying, 1 cor. 3. 3. for are ye not carnal, whereas there is among you envying and strife, and divisions (or factions) are ye not carnal and walk as men?",Romans 13.13: Let vs walke honestly as it were in the daye lyght: not in eatynge and drinkynge: nether in chamburynge and wantannes: nether in stryfe and envyinge:
765,6101340,James 3.16 (AKJV),English,0,0.9287751913070679,0.98755693,"and james *aith, that where envying and strife is, there is confusion and every evil work:","James 3.16: For where enuying and strife is, there is confusion, and euery euill worke."
766,6101340,James 3.16 (Geneva),English,1,0.8890748620033264,0.98042196,"and james *aith, that where envying and strife is, there is confusion and every evil work:","James 3.16: For where enuying and strife is, there is sedition, and all maner of euill workes."
767,6101350,Matthew 7.15 (Geneva),English,0,0.7865681648254395,0.97104496,"that came to her in sheeps-clothing, but inwardly they were ravening wolves; as our lord describes them, matth. 7. 15.","Matthew 7.15: Beware of false prophets, which come to you, in sheepes clothing, but inwardly they are rauening wolues."
768,6101350,Matthew 7.15 (AKJV),English,1,0.7954288721084595,0.96804774,"that came to her in sheeps-clothing, but inwardly they were ravening wolves; as our lord describes them, matth. 7. 15.","Matthew 7.15: Beware of false prophets which come to you in sheepes clothing, but inwardly they are rauening wolues."
769,6101350,Matthew 7.15 (ODRV),English,2,0.7666513323783875,0.60725266,"that came to her in sheeps-clothing, but inwardly they were ravening wolves; as our lord describes them, matth. 7. 15.","Matthew 7.15: Take ye great heed of false Prophets, which come to you in the clothing of sheep, but inwardly are rauening wolues."
770,6101352,Acts 20.29 (AKJV),English,0,0.7198697328567505,0.9804992,"of which the apostle gave warning to the elders of the church of ephesus, saying, for i know that after my departing, shall grievous wolves enter in among you, not sparing the flock;","Acts 20.29: For I know this, that after my departing shall grieuous wolues enter in among you, not sparing the flocke."
771,6101352,Acts 20.29 (Geneva),English,1,0.7159913778305054,0.979043,"of which the apostle gave warning to the elders of the church of ephesus, saying, for i know that after my departing, shall grievous wolves enter in among you, not sparing the flock;","Acts 20.29: For I knowe this, that after my departing shall grieuous wolues enter in among you, not sparing the flocke."
772,6101352,Acts 20.29 (ODRV),English,2,0.6922020316123962,0.8030272,"of which the apostle gave warning to the elders of the church of ephesus, saying, for i know that after my departing, shall grievous wolves enter in among you, not sparing the flock;","Acts 20.29: I know that after my departure there wil rauening wolues enter in among you, not sparing the flocke."
773,6101353,Acts 20.30 (Geneva),English,0,0.8170150518417358,0.99123085,"and also of your own selves shall men arise speaking perverse things, to draw away disciples after them, acts 20. 29, 30. and again, he would have timothy to know, that in the last days perilous times should come;","Acts 20.30: Moreouer of your owne selues shall men arise speaking peruerse thinges, to drawe disciples after them."
774,6101353,Acts 20.30 (AKJV),English,1,0.8252332806587219,0.9906979,"and also of your own selves shall men arise speaking perverse things, to draw away disciples after them, acts 20. 29, 30. and again, he would have timothy to know, that in the last days perilous times should come;","Acts 20.30: Also of your owne selues shal men arise, speaking peruerse things, to draw away disciples after them."
775,6101353,Acts 20.30 (ODRV),English,2,0.8012464046478271,0.9890754,"and also of your own selves shall men arise speaking perverse things, to draw away disciples after them, acts 20. 29, 30. and again, he would have timothy to know, that in the last days perilous times should come;","Acts 20.30: And out of your owne selues shal arise men speaking peruerse things, to draw away Disciples after themselues."
776,6101353,Acts 20.30 (Tyndale),English,3,0.7916949391365051,0.9624556,"and also of your own selves shall men arise speaking perverse things, to draw away disciples after them, acts 20. 29, 30. and again, he would have timothy to know, that in the last days perilous times should come;",Acts 20.30: Moreover of youre awne selves shall men aryse speakinge perverse thinges to drawe disciples after them.
777,6101360,Proverbs 16.7 (AKJV),English,0,0.8904389142990112,0.9939194,"because it is god alone that makes the enemies to be at peace together, with those that he loves; as solomon speaks, prov. 16. 8. when a man's ways please the lord, he maketh even his enemies to be at peace with him.","Proverbs 16.7: When a mans wayes please the Lord, he maketh euen his enemies to be at peace with him."
778,6101360,Proverbs 16.7 (Geneva),English,1,0.8613508939743042,0.9900294,"because it is god alone that makes the enemies to be at peace together, with those that he loves; as solomon speaks, prov. 16. 8. when a man's ways please the lord, he maketh even his enemies to be at peace with him.","Proverbs 16.7: When the wayes of a man please the Lord, he will make also his enemies at peace with him."
779,6101360,Proverbs 16.7 (Douay-Rheims),English,2,0.7968718409538269,0.9500321,"because it is god alone that makes the enemies to be at peace together, with those that he loves; as solomon speaks, prov. 16. 8. when a man's ways please the lord, he maketh even his enemies to be at peace with him.","Proverbs 16.7: When the ways of man shall please the Lord, he will convert even his enemies to peace."
780,6101363,2 Corinthians 13.11 (AKJV),English,0,0.8299276828765869,0.8844784,"as our apostle concludes his second epistle to the corinthians, (among whom there had been many dissentions and contentions, 1 cor. 1. 11.) finally my brethren farewel, be of good comfort, be of one mind, live in peace, and the god of love and peace shall be with you, 2 cor. 13. 11. 4. lastly, he is called, the god of peace, not only essentially, but also personally.","2 Corinthians 13.11: Finally, brethren, farewell: Bee perfect, bee of good comfort, bee of one minde, liue in peace, and the God of loue and peace shalbe with you."
781,6101367,Romans 15.33 (AKJV),English,0,0.8858635425567627,0.98407906,"now the god of peace be with you all, amen: and to the philippians he writes thus;",Romans 15.33: Now the God of peace bee with you all. Amen.
782,6101367,Romans 15.33 (Geneva),English,1,0.8886215686798096,0.9758095,"now the god of peace be with you all, amen: and to the philippians he writes thus;",Romans 15.33: Thus the God of peace be with you all. Amen.
783,6101367,Romans 15.33 (ODRV),English,2,0.881774365901947,0.9411278,"now the god of peace be with you all, amen: and to the philippians he writes thus;",Romans 15.33: And the God of peace be with you al. Amen.
784,6101367,Philippians 4.23 (Geneva),English,3,0.7050755620002747,0.6845305,"now the god of peace be with you all, amen: and to the philippians he writes thus;","Philippians 4.23: The grace of our Lord Iesus Christ be with you all, Amen. 'Written to the Philippians from Rome, and sent by Epaphroditus.'"
785,6101368,Philippians 4.9 (AKJV),English,0,0.7715398669242859,0.9653554,"the things which ye have both learned, and received, and heard, and seen in me, do, and the god of peace shall be with you, phil. 4. v. 9. 2. god the father, the first person in order of the glorious trinity, is styled, the god of peace, as the fountain and first author of it;","Philippians 4.9: Those things which ye haue both learned and receiued, and heard, and seene in mee, doe: and the God of peace shall be with you."
786,6101368,Philippians 4.9 (ODRV),English,1,0.7970048785209656,0.9357632,"the things which ye have both learned, and received, and heard, and seen in me, do, and the god of peace shall be with you, phil. 4. v. 9. 2. god the father, the first person in order of the glorious trinity, is styled, the god of peace, as the fountain and first author of it;","Philippians 4.9: Which you haue both learned, and receiued, and heard, & seen in me; these things doe ye, and the God of peace shal be with you."
787,6101368,Philippians 4.9 (Tyndale),English,2,0.7754587531089783,0.9207022,"the things which ye have both learned, and received, and heard, and seen in me, do, and the god of peace shall be with you, phil. 4. v. 9. 2. god the father, the first person in order of the glorious trinity, is styled, the god of peace, as the fountain and first author of it;",Philippians 4.9: which ye have both learned and receaved herde and also sene in me: those thynges do and the god of peace shalbe with you.
788,6101368,Philippians 4.9 (Geneva),English,3,0.781480610370636,0.6284893,"the things which ye have both learned, and received, and heard, and seen in me, do, and the god of peace shall be with you, phil. 4. v. 9. 2. god the father, the first person in order of the glorious trinity, is styled, the god of peace, as the fountain and first author of it;","Philippians 4.9: Which yee haue both learned and receiued, and heard, and seene in mee: those things doe, and the God of peace shalbe with you."
789,6101370,James 1.17 (AKJV),English,0,0.7983832955360413,0.97521305,"every good gift, and every perfect gift is from above, and cometh down from the father of lights, saith st.","James 1.17: Euery good gift, and euery perfect gift is from aboue, & commeth downe from the Father of lights, with whom is no variablenesse, neither shadow of turning."
790,6101370,James 1.17 (Geneva),English,1,0.791240930557251,0.97332495,"every good gift, and every perfect gift is from above, and cometh down from the father of lights, saith st.","James 1.17: Euery good giuing, and euery perfect gift is from aboue, and commeth downe from the Father of lights, with whome is no variablenes, neither shadow of turning."
791,6101370,James 1.17 (ODRV),English,2,0.7690879106521606,0.73692507,"every good gift, and every perfect gift is from above, and cometh down from the father of lights, saith st.","James 1.17: Euery best guift, and euery perfect guift, is from aboue, descending from the Father of lights, with whom is no transmutation, nor shadowing of alteration."
792,6101372,Hebrews 13.20 (AKJV),English,0,0.7025359272956848,0.9858386,"now the god of peace, that brought again from the dead our lord jesus christ, the great shepherd of the sheep, by the blood of the everlasting covenant, make you perfect in every good work, to do his will, working in you that which is well pleasing in his sight, through jesus christ, to whom be glory for ever and ever, amen;","Hebrews 13.20: Now the God of peace, that brought againe from the dead our Lord Iesus, that great shepheard of the sheepe, through the blood of the euerlasting Couenant,"
793,6101372,Hebrews 13.20 (Geneva),English,1,0.6729934215545654,0.9689525,"now the god of peace, that brought again from the dead our lord jesus christ, the great shepherd of the sheep, by the blood of the everlasting covenant, make you perfect in every good work, to do his will, working in you that which is well pleasing in his sight, through jesus christ, to whom be glory for ever and ever, amen;","Hebrews 13.20: The God of peace that brought againe from the dead our Lord Iesus, the great shepheard of the sheepe, through the blood of the euerlasting Couenant,"
794,6101372,Hebrews 13.21 (AKJV),English,2,0.69085693359375,0.9209894,"now the god of peace, that brought again from the dead our lord jesus christ, the great shepherd of the sheep, by the blood of the everlasting covenant, make you perfect in every good work, to do his will, working in you that which is well pleasing in his sight, through jesus christ, to whom be glory for ever and ever, amen;","Hebrews 13.21: Make you perfect in euery good worke to doe his will, working in you that which is well pleasing in his sight, through Iesus Christ, to whom be glorie for euer and euer. Amen."
795,6101372,Hebrews 13.21 (Geneva),English,3,0.6766703128814697,0.7803662,"now the god of peace, that brought again from the dead our lord jesus christ, the great shepherd of the sheep, by the blood of the everlasting covenant, make you perfect in every good work, to do his will, working in you that which is well pleasing in his sight, through jesus christ, to whom be glory for ever and ever, amen;","Hebrews 13.21: Make you perfect in all good workes, to doe his will, working in you that which is pleasant in his sight through Iesus Christ, to whom be praise for euer and euer, Amen."
796,6101375,Colossians 3.15 (AKJV),English,0,0.7212350964546204,0.89734864,let the peace of christ rule in your hearts:,"Colossians 3.15: And let the peace of God rule in your hearts, to the which also yee are called in one body: and be yee thankefull."
797,6101375,Colossians 3.15 (Tyndale),English,1,0.7367106676101685,0.8167564,let the peace of christ rule in your hearts:,Colossians 3.15: And the peace of god rule in youre hertes to the which peace ye are called in one body. And se that ye be thankfull.
798,6101375,Colossians 3.15 (Geneva),English,2,0.766962468624115,0.7512889,let the peace of christ rule in your hearts:,"Colossians 3.15: And let the peace of God rule in your hearts, to the which ye are called in one body, and be ye thankfull."
799,6101376,Micah 5.5 (AKJV),English,0,0.7580486536026001,0.48697206,"he is our peace, saith the prophet, micah 5. 5. and this man shall be the peace, when the assyrian shall tread in our land:","Micah 5.5: And this man shall bee the peace when the Assyrian shall come into our land: and when hee shall tread in our palaces, then shall we raise against him seuen Shepheards, and eight principall men."
