,text_idx,verse_id,lang,rank,sim_score,cross_score,text,verse_text
366,214179,Acts 15.21 (AKJV),English,0,0.8118500709533691,0.97399706,moses of old time hath in every city them that preach him.,"Acts 15.21: For Moses of olde time hath in euery citie them that preach him, being read in the Synagogues euery Sabbath day."
367,214179,Acts 15.21 (Geneva),English,1,0.8004837036132812,0.9683188,moses of old time hath in every city them that preach him.,"Acts 15.21: For Moses of olde time hath in euery citie them that preache him, seeing he is read in the Synagogues euery Sabbath day."
368,214179,Acts 15.21 (ODRV),English,2,0.7735995054244995,0.56885207,moses of old time hath in every city them that preach him.,"Acts 15.21: For Moyses of old times hath in euery citie them that preach him in the Synagogues, where he is read euery Sabboth."
369,214179,Acts 15.21 (Tyndale),English,3,0.7754760980606079,0.43907875,moses of old time hath in every city them that preach him.,Acts 15.21: For Moses of olde tyme hath in every cite that preache him and he is rede in the synagoges every saboth daye.
370,214180,1 Timothy 4.13 (AKJV),English,0,0.8377498984336853,0.9855143,"give attendance to reading, to exhortation to doctrine.","1 Timothy 4.13: Till I come, giue attendance to reading, to exhortation, to doctrine."
371,214180,1 Timothy 4.13 (Geneva),English,1,0.8361013531684875,0.9849563,"give attendance to reading, to exhortation to doctrine.","1 Timothy 4.13: Till I come, giue attendance to reading, to exhortation, and to doctrine."
372,214180,1 Timothy 4.13 (ODRV),English,2,0.8363007307052612,0.9089067,"give attendance to reading, to exhortation to doctrine.","1 Timothy 4.13: Til I come, attend vnto reading, exhortation, doctrine."
373,214181,1 Corinthians 14.31 (AKJV),English,0,0.9330337047576904,0.9952603,"for you may all prophesie one by one, that all may learn, *nd all may be comforted.","1 Corinthians 14.31: For yee may all prophesie one by one, that all may learne, and all may be comforted."
374,214181,1 Corinthians 14.31 (ODRV),English,1,0.9141523838043213,0.9950498,"for you may all prophesie one by one, that all may learn, *nd all may be comforted.","1 Corinthians 14.31: For you may al prophecie one by one: that al may learne, and al may be exhorted:"
375,214181,1 Corinthians 14.31 (Geneva),English,2,0.915703296661377,0.99488443,"for you may all prophesie one by one, that all may learn, *nd all may be comforted.","1 Corinthians 14.31: For ye may all prophecie one by one, that all may learne, and all may haue comfort."
376,214181,1 Corinthians 14.31 (Tyndale),English,3,0.9107838869094849,0.9911306,"for you may all prophesie one by one, that all may learn, *nd all may be comforted.",1 Corinthians 14.31: For ye maye all prophesy one by one that all maye learne and all maye have comforte.
377,214182,Colossians 1.7 (AKJV),English,0,0.7557557821273804,0.97108805,as you also learned of epaphras.,"Colossians 1.7: As yee also learned of Epaphras our deare felow seruant, who is for you a faithfull Minister of Christ:"
378,214182,Colossians 1.7 (Geneva),English,1,0.7530396580696106,0.96783954,as you also learned of epaphras.,"Colossians 1.7: As yee also learned of Epaphras our deare fellowe seruaunt, which is for you a faithfull minister of Christ:"
379,214182,Colossians 1.7 (ODRV),English,2,0.7309514284133911,0.8891187,as you also learned of epaphras.,"Colossians 1.7: as you learned of Epaphras our dearest fellow-seruant, who is a faithful Minister of IESVS Christ for you,"
380,214185,Luke 1.16 (AKJV),English,0,0.8246903419494629,0.99410266,and many of the children of israel shall he turn to the lord their god.,Luke 1.16: And many of the children of Israel shall hee turne to the Lord their God.
381,214185,Luke 1.16 (Geneva),English,1,0.8089290857315063,0.9940584,and many of the children of israel shall he turn to the lord their god.,Luke 1.16: And many of the children of Israel shall he turne to their Lord God.
382,214185,Luke 1.16 (ODRV),English,2,0.7712206840515137,0.99069947,and many of the children of israel shall he turn to the lord their god.,Luke 1.16: And he shal conuert many of the children of Israel to the Lord their God.
383,214185,Luke 1.16 (Tyndale),English,3,0.7850698828697205,0.98043114,and many of the children of israel shall he turn to the lord their god.,Luke 1.16: and many of the chyldren of Israel shall he tourne to their Lorde God.
384,214187,Matthew 3.9 (AKJV),English,0,0.7094938158988953,0.9579875,"and thi*k not to say within your s*lves, we have abraham to our father.","Matthew 3.9: And thinke not to say within your selues, Wee haue Abraham to our father: For I say vnto you, that God is able of these stones to raise vp children vnto Abraham."
385,214187,Matthew 3.9 (ODRV),English,1,0.717552900314331,0.93023497,"and thi*k not to say within your s*lves, we have abraham to our father.","Matthew 3.9: And delight not to say within your selues, we haue Abraham to our father. For I tell you that God is able of these stones to raise vp children to Abraham."
386,214188,Luke 3.11 (ODRV),English,0,0.6705853343009949,0.93736094,"he that hath two coats, let him im*art to him that hath none, and he that hath meat let him do likewise.","Luke 3.11: And he answering, said vnto them: He that hath two coats, let him giue to him that hath not; and he that hath meat, let him doe likewise."
387,214188,Luke 3.11 (AKJV),English,1,0.6843385696411133,0.90911376,"he that hath two coats, let him im*art to him that hath none, and he that hath meat let him do likewise.","Luke 3.11: He answereth, and saith vnto them, He that hath two coats, let him impart to him that hath none, and he that hath meat, let him doe likewise."
388,214188,Luke 3.11 (Geneva),English,2,0.6579893231391907,0.6046925,"he that hath two coats, let him im*art to him that hath none, and he that hath meat let him do likewise.","Luke 3.11: And he answered, and said vnto them, He that hath two coates, let him part with him that hath none: and hee that hath meate, let him doe likewise."
389,214189,Luke 3.13 (AKJV),English,0,0.8567990660667419,0.9884824,"and he saith to them, exact no more than that which is appointed you.","Luke 3.13: And he said vnto them, Exact no more then that which is appointed you."
390,214189,Luke 3.13 (Geneva),English,1,0.8129604458808899,0.98182493,"and he saith to them, exact no more than that which is appointed you.","Luke 3.13: And hee saide vnto them, Require no more then that which is appointed vnto you."
391,214189,Luke 3.13 (Tyndale),English,2,0.7607774138450623,0.8322338,"and he saith to them, exact no more than that which is appointed you.",Luke 3.13: And he sayde vnto the: requyre no more then that which ys appoynted vnto you.
392,214191,Acts 19.18 (AKJV),English,0,0.8921314477920532,0.9943546,and many that believed came and confessed and shewed their deeds.,"Acts 19.18: And many that beleeued came, and confessed, and shewed their deedes."
393,214191,Acts 19.18 (Geneva),English,1,0.886003315448761,0.9940454,and many that believed came and confessed and shewed their deeds.,"Acts 19.18: And many that beleeued, came and confessed, and shewed their workes."
394,214191,Acts 19.18 (Tyndale),English,2,0.8861791491508484,0.9925593,and many that believed came and confessed and shewed their deeds.,Acts 19.18: And many that beleved came and confessed and shewed their workes.
395,214191,Acts 19.18 (ODRV),English,3,0.8479028940200806,0.9881712,and many that believed came and confessed and shewed their deeds.,"Acts 19.18: And many of them that beleeued, came confessing & declaring their deeds."
396,214192,Matthew 3.6 (Geneva),English,0,0.9180199503898621,0.9920107,"and they were baptized of him in jordan, confessing their sins.","Matthew 3.6: And they were baptized of him in Iordan, confessing their sinnes."
397,214192,Matthew 3.6 (ODRV),English,1,0.9070821404457092,0.8641619,"and they were baptized of him in jordan, confessing their sins.","Matthew 3.6: & were baptized of him in Iordan, confessing their sinnes."
398,214192,Matthew 3.6 (AKJV),English,2,0.8980221152305603,0.79859054,"and they were baptized of him in jordan, confessing their sins.","Matthew 3.6: And were baptized of him in Iordane, confessing their sinnes."
399,214193,1 Thessalonians 1.9 (Geneva),English,0,0.8510509133338928,0.9898393,"they themselves shew of us what manner of entrance in we had unto you, and how you turned to god from idols, to serve the living and the true god.","1 Thessalonians 1.9: For they themselues shew of vs what maner of entring in we had vnto you, and how ye turned to God from idoles, to serue the liuing and true God,"
400,214193,1 Thessalonians 1.9 (AKJV),English,1,0.8562565445899963,0.98885614,"they themselves shew of us what manner of entrance in we had unto you, and how you turned to god from idols, to serve the living and the true god.","1 Thessalonians 1.9: For they themselues shew of vs, what maner of entring in we had vnto you, and how yee turned to God from idols, to serue the liuing, and true God,"
401,214193,1 Thessalonians 1.9 (Tyndale),English,2,0.8223226070404053,0.9861259,"they themselves shew of us what manner of entrance in we had unto you, and how you turned to god from idols, to serve the living and the true god.",1 Thessalonians 1.9: For they the selves shewe of you what maner of entrynge in we had vnto you and how ye tourned to God from ymages for to serve the livynge and true god
402,214193,1 Thessalonians 1.9 (ODRV),English,3,0.85779869556427,0.98299235,"they themselves shew of us what manner of entrance in we had unto you, and how you turned to god from idols, to serve the living and the true god.","1 Thessalonians 1.9: For they themselues report of vs what manner of entring we had to you; and how you are turned to God from Idols, to serue the liuing and true God,"
403,214194,Colossians 1.6 (AKJV),English,0,0.7586339116096497,0.9833461,"which is come unto you as it is in all the world, and bringeth forth fruit.","Colossians 1.6: Which is come vnto you as it is in all the world, and bringeth foorth fruit, as it doth also in you, since the day yee heard of it, and knew the grace of God in trueth,"
404,214195,Acts 20.32 (ODRV),English,0,0.736637532711029,0.7906607,"i commend you to god and the word of his grace, which is able to build you up.","Acts 20.32: And now I commend you to God and to the word of his grace, who is able to edifie, and to giue inheritance in al the sanctified."
405,214196,Acts 18.23 (AKJV),English,0,0.8538254499435425,0.50082207,"and he went over all the country of galatia and phrygia, strengthening the disciples.","Acts 18.23: And after he had spent some time there, hee departed, and went ouer all the countrey of Galatia and Phrygia in order, strengthening all the disciples."
406,214197,Luke 12.42 (AKJV),English,0,0.8069682717323303,0.99133575,"who then is that faithful and wise steward, whom his lord shall make ruler over his houshold, to give them their portion of meat in due season.","Luke 12.42: And the Lord said, Who then is that faithfull and wise steward, whom his Lord shall make ruler ouer his houshold, to giue them their portion of meate in due season?"
407,214197,Matthew 24.45 (AKJV),English,1,0.8600403666496277,0.98825026,"who then is that faithful and wise steward, whom his lord shall make ruler over his houshold, to give them their portion of meat in due season.","Matthew 24.45: Who then is a faithfull and wise seruant, whom his Lord hath made ruler ouer his houshold, to giue them meat in due season?"
408,214197,Matthew 24.45 (Geneva),English,2,0.8343381881713867,0.9817755,"who then is that faithful and wise steward, whom his lord shall make ruler over his houshold, to give them their portion of meat in due season.","Matthew 24.45: Who then is a faithfull seruaunt and wise, whom his master hath made ruler ouer his household, to giue them meate in season?"
409,214197,Luke 12.42 (Geneva),English,3,0.7957834005355835,0.9763476,"who then is that faithful and wise steward, whom his lord shall make ruler over his houshold, to give them their portion of meat in due season.","Luke 12.42: And the Lord saide, Who is a faithfull steward and wise, whom the master shall make ruler ouer his householde, to giue them their portion of meate in season?"
410,214197,Matthew 24.45 (ODRV),English,4,0.8071321249008179,0.88165677,"who then is that faithful and wise steward, whom his lord shall make ruler over his houshold, to give them their portion of meat in due season.","Matthew 24.45: Who, thinkest thou, is a faithful and wise seruant whom his Lord hath appointed ouer his familie, to giue them meate in season?"
411,214197,Luke 12.42 (Tyndale),English,5,0.6934388279914856,0.83699864,"who then is that faithful and wise steward, whom his lord shall make ruler over his houshold, to give them their portion of meat in due season.",Luke 12.42: And the Lorde sayde: If there be any faith full servaut and wise whom his Lorde shall make ruler over his housholde to geve them their duetie of meate at due season:
412,214197,Luke 12.42 (ODRV),English,6,0.7230467796325684,0.7647549,"who then is that faithful and wise steward, whom his lord shall make ruler over his houshold, to give them their portion of meat in due season.","Luke 12.42: And our Lord said: Who (thinkest thou) is a faithful steward and wise, whom the Lord appointeth ouer his familie, to giue them in season their measure of wheate?"
413,214198,1 Timothy 4.6 (ODRV),English,0,0.6982713341712952,0.88107365,"thou shalt be a good minister, nourished up in the words of faith and good doctrine.","1 Timothy 4.6: These things proposing to the Brethren, thou shalt be a good Minister of Christ IESVS, nourished in the words of the faith and the good doctrine which thou hast attained vnto."
414,214199,1 Corinthians 14.31 (ODRV),English,0,0.8914909362792969,0.978304,"you may all prophesie one by one, that all may learn, and all be comforted.","1 Corinthians 14.31: For you may al prophecie one by one: that al may learne, and al may be exhorted:"
415,214199,1 Corinthians 14.31 (Geneva),English,1,0.8997703790664673,0.9775744,"you may all prophesie one by one, that all may learn, and all be comforted.","1 Corinthians 14.31: For ye may all prophecie one by one, that all may learne, and all may haue comfort."
416,214199,1 Corinthians 14.31 (AKJV),English,2,0.9160640835762024,0.9758714,"you may all prophesie one by one, that all may learn, and all be comforted.","1 Corinthians 14.31: For yee may all prophesie one by one, that all may learne, and all may be comforted."
417,214199,1 Corinthians 14.31 (Tyndale),English,3,0.8949662446975708,0.91844374,"you may all prophesie one by one, that all may learn, and all be comforted.",1 Corinthians 14.31: For ye maye all prophesy one by one that all maye learne and all maye have comforte.
418,214200,Acts 8.5 (AKJV),English,0,0.8096972703933716,0.98564374,"then philip went down to the city of samaria, and preacht christ to them, and there was great joy in that city.","Acts 8.5: Then Philip went downe to the citie of Samaria, and preached Christ vnto them."
419,214203,Acts 13.16 (AKJV),English,0,0.73768150806427,0.98836565,"men of israel and ye that fear god, give audience.","Acts 13.16: Then Paul stood vp, and beckning with his hand, said, Men of Israel, and ye that feare God, giue audience."
420,214204,Revelation 2.29 (AKJV),English,0,0.9200435280799866,0.9889494,"he that h*th an ear, let him hear what the spirit saith to the churches.","Revelation 2.29: He that hath an eare, let him heare what the Spirit saith vnto the Churches."
421,214204,Revelation 3.6 (ODRV),English,1,0.9261186718940735,0.988198,"he that h*th an ear, let him hear what the spirit saith to the churches.","Revelation 3.6: He that haht an eare, let him heare what the Spirit saith to the Churches."
422,214204,Revelation 3.6 (AKJV),English,2,0.9139667749404907,0.9862985,"he that h*th an ear, let him hear what the spirit saith to the churches.","Revelation 3.6: Hee that hath an eare, let him heare what the Spirit saith vnto the Churches."
423,214204,Revelation 3.13 (ODRV),English,3,0.9184935688972473,0.98605853,"he that h*th an ear, let him hear what the spirit saith to the churches.","Revelation 3.13: He that hath an eare, let him heare what the Spirit saith to the Churches."
424,214204,Revelation 3.13 (AKJV),English,4,0.9119976162910461,0.98569393,"he that h*th an ear, let him hear what the spirit saith to the churches.","Revelation 3.13: Hee that hath an eare, let him heare what the Spirit saith vnto the Churches."
425,214204,Revelation 2.29 (ODRV),English,5,0.9213689565658569,0.985081,"he that h*th an ear, let him hear what the spirit saith to the churches.","Revelation 2.29: He that hath an eare, let him heare what the Spirit saith to the Churches."
426,214204,Revelation 2.11 (Geneva),English,6,0.7098324298858643,0.98486,"he that h*th an ear, let him hear what the spirit saith to the churches.","Revelation 2.11: Let him that hath an eare, heare what the Spirit saith to the Churches. He that ouercommeth, shall not be hurt of the second death."
427,214204,Revelation 3.22 (AKJV),English,7,0.9129151105880737,0.9843464,"he that h*th an ear, let him hear what the spirit saith to the churches.","Revelation 3.22: Hee that hath an eare, let him heare what the Spirit saith vnto the Churches."
428,214204,Revelation 3.22 (ODRV),English,8,0.9189509153366089,0.9842128,"he that h*th an ear, let him hear what the spirit saith to the churches.","Revelation 3.22: He that hath an eare, let him heare what the Spirit saith to the Churches."
429,214204,Revelation 3.6 (Geneva),English,9,0.8964247703552246,0.9838807,"he that h*th an ear, let him hear what the spirit saith to the churches.","Revelation 3.6: Let him that hath an eare, heare, what the Spirite saith vnto the Churches."
430,214204,Revelation 3.22 (Geneva),English,10,0.9084348082542419,0.9835263,"he that h*th an ear, let him hear what the spirit saith to the churches.","Revelation 3.22: Let him that hath an eare, heare what the Spirit saieth vnto the Churches."
431,214204,Revelation 2.11 (ODRV),English,11,0.7137282490730286,0.98266923,"he that h*th an ear, let him hear what the spirit saith to the churches.","Revelation 2.11: He that hath an eare, let him heare what the Spirit saith to the Churches: He that shal ouercome, shal not be hurt of the second death."
432,214204,Revelation 2.17 (AKJV),English,12,0.722719669342041,0.9805561,"he that h*th an ear, let him hear what the spirit saith to the churches.","Revelation 2.17: Hee that hath an eare, let him heare what the Spirit saith vnto the Churches. To him that ouercommeth will I giue to eate of the hidden Manna, and will giue him a white stone, and in the stone a new name written, which no man knoweth, sauing hee that receiueth it."
433,214204,Revelation 2.29 (Geneva),English,13,0.9063057899475098,0.9729522,"he that h*th an ear, let him hear what the spirit saith to the churches.","Revelation 2.29: Let him that hath an eare, heare what the Spirite saith to the Churches."
434,214204,Revelation 3.13 (Geneva),English,14,0.8908236026763916,0.97200304,"he that h*th an ear, let him hear what the spirit saith to the churches.","Revelation 3.13: Let him that hath an eare, heare what ye Spirit saith vnto the Churches."
435,214204,Revelation 2.17 (ODRV),English,15,0.7496198415756226,0.957395,"he that h*th an ear, let him hear what the spirit saith to the churches.","Revelation 2.17: He that hath an eare, let him heare what the Spirit saith to the Churches: To him that ouer commeth I wil giue the hidden manna, and wil giue him a white counter, and in the counter, a new name written, which no man knoweth, but he that receiueth it."
436,214205,Acts 8.6 (AKJV),English,0,0.817082405090332,0.982647,and the people with one acc*rd gave heed unto those things which philip spake,"Acts 8.6: And the people with one accord gaue heed vnto those things which Philip spake, hearing and seeing the miracles which he did."
437,214205,Acts 8.6 (Geneva),English,1,0.7847455143928528,0.9711467,and the people with one acc*rd gave heed unto those things which philip spake,"Acts 8.6: And the people gaue heed vnto those things which Philippe spake, with one accorde, hearing and seeing the miracles which he did."
438,214205,Acts 8.6 (Tyndale),English,2,0.8459038734436035,0.96972984,and the people with one acc*rd gave heed unto those things which philip spake,Acts 8.6: And the people gave hede vnto those thinges which Philip spake with one acorde in that they hearde and sawe the miracles which he dyd.
439,214205,Acts 8.6 (ODRV),English,3,0.7088202238082886,0.79307514,and the people with one acc*rd gave heed unto those things which philip spake,"Acts 8.6: and the multitudes were attent to those things which were said of Philippe, with one accord hearing, and seeing the signes that he did."
440,214206,Acts 16.14 (ODRV),English,0,0.6769654154777527,0.9789129,"whose heart the lord opened, that the attended to the things spoken of paul","Acts 16.14: And a certaine woman named Lydia, a seller of purple of the citie of the Thyatirians, one that worshipped God, did heare: whose hart our Lord opened to attend to those things which were said of Paul."
441,214208,Luke 4.28 (AKJV),English,0,0.8769658207893372,0.9924251,"and all they in the synagogue, when they heard these things, were filled with wrath.","Luke 4.28: And all they in the Synagogue, when they heard these things, were filled with wrath,"
442,214209,Matthew 15.12 (AKJV),English,0,0.8440102338790894,0.99093014,knowest thou that the pharisees were offended when they heard this saying?,"Matthew 15.12: Then came his disciples, and said vnto him, Knowest thou that the Pharisees were offended after they heard this saying?"
443,214209,Matthew 15.12 (ODRV),English,1,0.8485920429229736,0.97400725,knowest thou that the pharisees were offended when they heard this saying?,"Matthew 15.12: Then came his Disciples, and said to him: Dost thou know that the Pharisees, when they heard this word, were scandalized?"
444,214209,Matthew 15.12 (Geneva),English,2,0.8253194093704224,0.97342604,knowest thou that the pharisees were offended when they heard this saying?,"Matthew 15.12: Then came his disciples, and saide vnto him, Perceiuest thou not, that the Pharises are offended in hearing this saying?"
445,214209,Matthew 15.12 (Tyndale),English,3,0.8448035717010498,0.85675657,knowest thou that the pharisees were offended when they heard this saying?,Matthew 15.12: Then came his disciples and sayde vnto him. Perceavest thou not how that the pharises are offended in hearinge thys sayinge?
446,214210,Acts 5.33 (AKJV),English,0,0.8645092248916626,0.9936413,"when they heard that, they were cut to the heart, and took counsel to slay them.","Acts 5.33: When they heard that, they were cut to the heart, and tooke counsell to slay them."
447,214210,Acts 5.33 (ODRV),English,1,0.788830041885376,0.6189449,"when they heard that, they were cut to the heart, and took counsel to slay them.","Acts 5.33: When they had heard these things, it cut them to the hart, and they consulted to kil them."
448,214211,Jeremiah 26.8 (AKJV),English,0,0.8633025288581848,0.99605906,"now it came to pass when jeremiah had made an end of speaking all that the lord had commanded him, he sp*ke unto all the people, that the priests and the prophets and all the people took him, saying thou shalt surely dye.","Jeremiah 26.8: Now it came to passe when Ieremiah had made an ende of speaking all that the Lord had commanded him to speake vnto all the people, that the priests and the prophets, and all the people tooke him, saying; Thou shalt surely die."
449,214211,Jeremiah 26.8 (Geneva),English,1,0.8295172452926636,0.7549381,"now it came to pass when jeremiah had made an end of speaking all that the lord had commanded him, he sp*ke unto all the people, that the priests and the prophets and all the people took him, saying thou shalt surely dye.","Jeremiah 26.8: Nowe when Ieremiah had made an end of speaking all that the Lord had commanded him to speake vnto all the people, then the Priestes, and the prophets, and all the people tooke him, and saide, Thou shalt die the death."
450,214213,2 Chronicles 16.10 (Geneva),English,0,0.7012820839881897,0.86747015,"then asa was wroth with the seer, and put him in a prison house, for he was in a rage with him, because of this thing.","2 Chronicles 16.10: Then Asa was wroth with the Seer, and put him into a prison: for he was displeased with him, because of this thing. And Asa oppressed certaine of the people at the same time."
451,214213,2 Chronicles 16.10 (AKJV),English,1,0.7127512693405151,0.8466079,"then asa was wroth with the seer, and put him in a prison house, for he was in a rage with him, because of this thing.","2 Chronicles 16.10: Then Asa was wroth with the Seer, and put him in a prison-house; for he was in a rage with him because of this thing. And Asa oppressed some of the people the same time."
452,214213,2 Paralipomenon 16.10 (Douay-Rheims),English,2,0.7718812823295593,0.8029183,"then asa was wroth with the seer, and put him in a prison house, for he was in a rage with him, because of this thing.","2 Paralipomenon 16.10: And Asa was angry with the seer, and commanded him to be put in prison: for he was greatly enraged because of this thing: and he put to death many of the people at that time."
453,214214,Jeremiah 26.9 (AKJV),English,0,0.6883297562599182,0.97664535,"why hast thou prohesied in the name of the lord, saying, this house shall be like shiloh, and this city shall be desolate without an inhabitant.","Jeremiah 26.9: Why hast thou prophecied in the Name of the Lord, saying, This house shalbe like Shiloh, and this city shalbe desolate without an inhabitant? And all the people were gathered against Ieremiah in the house of the Lord."
454,214214,Jeremiah 26.9 (Geneva),English,1,0.6917311549186707,0.9757652,"why hast thou prohesied in the name of the lord, saying, this house shall be like shiloh, and this city shall be desolate without an inhabitant.","Jeremiah 26.9: Why hast thou prophecied in the Name of the Lord, saying, This House shall be like Shiloh, and this citie shalbe desolate without an inhabitant? and all the people were gathered against Ieremiah in the House of the Lord."
455,214216,Luke 19.47 (AKJV),English,0,0.7729443907737732,0.9926987,"and he taught daily in the temple, but the chief of the people sought to destroy him.","Luke 19.47: And he taught daily in the Temple. But the chiefe Priestes and the Scribes, and the chiefe of the people sought to destroy him,"
456,214216,Luke 19.47 (Geneva),English,1,0.7789055109024048,0.9884493,"and he taught daily in the temple, but the chief of the people sought to destroy him.","Luke 19.47: And he taught dayly in the Temple. And the hie Priests and the Scribes, and the chiefe of the people sought to destroy him."
457,214216,Luke 19.47 (ODRV),English,2,0.7525789141654968,0.97813946,"and he taught daily in the temple, but the chief of the people sought to destroy him.",Luke 19.47: And he was teaching daily in the Temple. And the cheefe Priests and the Scribes and the Princes of the people sought to destroy him:
458,214216,Luke 19.47 (Tyndale),English,3,0.748670756816864,0.9452104,"and he taught daily in the temple, but the chief of the people sought to destroy him.",Luke 19.47: And he taught dayly in the temple. The hye Prestes and the Scribes and the chefe of the people went about to destroye him:
459,214218,Luke 16.14 (ODRV),English,0,0.8360859751701355,0.9942214,"and the pharisees which were covetous heard all these things, and they derided him.","Luke 16.14: And the Pharisees which were couetous, heard al these things: and they derided him."
460,214218,Luke 16.14 (AKJV),English,1,0.8409293293952942,0.99287224,"and the pharisees which were covetous heard all these things, and they derided him.","Luke 16.14: And the Pharisees also who were couetous, heard all these things: and they derided him."
461,214218,Luke 16.14 (Geneva),English,2,0.7797176837921143,0.9653113,"and the pharisees which were covetous heard all these things, and they derided him.","Luke 16.14: All these thinges heard the Pharises also which were couetous, and they scoffed at him."
462,214218,Luke 16.14 (Tyndale),English,3,0.7460688948631287,0.75670767,"and the pharisees which were covetous heard all these things, and they derided him.",Luke 16.14: All these thinges herde the pharises also which were coveteous and they mocked him.
463,214219,Luke 8.15 (AKJV),English,0,0.7609127759933472,0.9953134,"but that on the good ground, are they which in an honest and good heart, having heard the word, keep it.","Luke 8.15: But that on the good ground, are they, which in an honest and good heart hauing heard the word, keepe it, and bring foorth fruite with patience."
464,214219,Luke 8.15 (Geneva),English,1,0.7150564789772034,0.98839927,"but that on the good ground, are they which in an honest and good heart, having heard the word, keep it.","Luke 8.15: But that which fell in good ground, are they which with an honest and good heart heare the worde, and keepe it, and bring forth fruite with patience."
465,214219,Luke 8.15 (Tyndale),English,2,0.7267212271690369,0.98548603,"but that on the good ground, are they which in an honest and good heart, having heard the word, keep it.",Luke 8.15: That in the good grounde are they which with a good and pure hert heare the worde and kepe it and bringe forth frute with pacience.
466,214219,Luke 8.15 (ODRV),English,3,0.7100963592529297,0.972692,"but that on the good ground, are they which in an honest and good heart, having heard the word, keep it.","Luke 8.15: And that vpon good ground, are they which in a good and verie good hart, hearing the Word, doe retaine it, and yeald fruit in patience."
467,214220,Matthew 13.19 (AKJV),English,0,0.6661813855171204,0.98042905,when any one heareth the word and understandeth it not: this is he that receiveth the seed by the ways side.,"Matthew 13.19: When any one heareth the word of the kingdome, and vnderstandeth it not, then commeth the wicked one, and catcheth away that which was sowen in his heart: this is hee which receiued seede by the way side."
468,214221,Matthew 13.23 (Geneva),English,0,0.6713266968727112,0.99404776,but he that received seed into the good ground: is he that heareth the word and understandeth it.,"Matthew 13.23: But he that receiued the seede in the good ground, is he that heareth the worde, and vnderstandeth it, which also beareth fruite, and bringeth foorth, some an hundreth folde, some sixtie folde, and some thirtie folde."
469,214221,Matthew 13.23 (AKJV),English,1,0.6993210315704346,0.9939272,but he that received seed into the good ground: is he that heareth the word and understandeth it.,"Matthew 13.23: But he that receiued seed into the good ground, is hee that heareth the word, and vnderstandeth it, which also beareth fruit, and bringeth foorth, some an hundred fold, some sixtie, some thirty."
470,214221,Matthew 13.23 (ODRV),English,2,0.6662467122077942,0.96656424,but he that received seed into the good ground: is he that heareth the word and understandeth it.,"Matthew 13.23: But he that was sowen vpon good ground: this is he that heareth the Word, and vnderstandeth, and bringeth fruit, and yealdeth some an hundred-fold, and other threescore, and an other thirtie."
471,214221,Matthew 13.23 (Tyndale),English,3,0.6768506169319153,0.8094962,but he that received seed into the good ground: is he that heareth the word and understandeth it.,Matthew 13.23: He which is sowne in the good grounde is he that heareth the worde and vnderstodeth it which also bereth frute and bringeth forth some an hundred folde some sixtie folde and some thirty folde.
472,214221,Matthew 13.20 (AKJV),English,4,0.6753698587417603,0.67618674,but he that received seed into the good ground: is he that heareth the word and understandeth it.,"Matthew 13.20: But he that receiued the seed into stony places, the same is he that heareth the word, & anon with ioy receiueth it:"
473,214223,Matthew 15.16 (AKJV),English,0,0.7637889981269836,0.8682741,"and he saith unto them, are ye so without understanding also?","Matthew 15.16: And Iesus said, Are yee also yet without vnderstanding?"
474,214223,Matthew 15.16 (Geneva),English,1,0.7576988339424133,0.62663674,"and he saith unto them, are ye so without understanding also?","Matthew 15.16: Then said Iesus, Are ye yet without vnderstanding?"
475,214224,Matthew 13.51 (AKJV),English,0,0.6567543148994446,0.97384036,jesus saith unto them; have ye understood all these things?,"Matthew 13.51: Iesus saith vnto them, Haue ye vnderstood all these things? They say vnto him, Yea, Lord."
476,214226,Jonah 3.5 (AKJV),English,0,0.7945697903633118,0.9845739,so the people of nineveh believed god.,"Jonah 3.5: So the people of Nineueh beleeued God, and proclaimed a fast, and put on sackecloth from the greatest of them euen to the least of them."
477,214226,Jonah 3.5 (Geneva),English,1,0.7989740371704102,0.98234826,so the people of nineveh believed god.,"Jonah 3.5: So the people of Nineueh beleeued God, and proclaimed a fast, and put on sackcloth from ye greatest of the euen to the least of them."
478,214227,Exodus 4.31 (AKJV),English,0,0.8520172834396362,0.9934376,"and the people believed, and when they heard that the lord had visited the children of israel: they bowed their heads and worshipped.","Exodus 4.31: And the people beleeued: And when they heard that the Lord had visited the children of Israel, and that he had looked vpon their affliction, then they bowed their heads and worshipped."
479,214227,Exodus 4.31 (Geneva),English,1,0.835726797580719,0.99317133,"and the people believed, and when they heard that the lord had visited the children of israel: they bowed their heads and worshipped.","Exodus 4.31: And the people beleeued, and when they heard that the Lord had visited the children of Israel, and had looked vpon their tribulation, they bowed downe, and worshipped."
480,214227,Exodus 4.31 (ODRV),English,2,0.839024543762207,0.56133574,"and the people believed, and when they heard that the lord had visited the children of israel: they bowed their heads and worshipped.","Exodus 4.31: and the people beleued. And they heard that our Lord had visited the children of Israel, and that he had looked vpon their affliction: & they adored prostrate."
481,214228,1 Peter 2.2 (AKJV),English,0,0.8845396041870117,0.99185646,"as new born babes, desire the sincere milk of the word.","1 Peter 2.2: As new borne babes desire the sincere milke of the word, that ye may grow thereby,"
482,214228,1 Peter 2.2 (Geneva),English,1,0.8687233328819275,0.9890493,"as new born babes, desire the sincere milk of the word.","1 Peter 2.2: As newe borne babes desire that sincere milke of the woorde, that yee may growe thereby,"
