Luke 5.37 (ODRV),ODRV,New Testament,Luke,5,37,"And no bodie putteth new wine into old bottels; otherwise the new wine wil breake the bottels, and it self wi be shed, and the bottels wil be lost."
Luke 5.38 (ODRV),ODRV,New Testament,Luke,5,38,But new wine is to be put into new bottels: and both are preserued togeather.
Luke 5.39 (ODRV),ODRV,New Testament,Luke,5,39,"And no man drinking old, wil new by and by, for he saith, The old is better."
Luke 6.1 (ODRV),ODRV,New Testament,Luke,6,1,"AND it came to passe on the Sabboth second-first, when he passed through the corne, his Disciples did pluck the eares, & did eate rubbing them with their hands."
Luke 6.2 (ODRV),ODRV,New Testament,Luke,6,2,And certaine of the Pharisees said to them: Why doe you that which i not lawful on the Sabboths?
Luke 6.3 (ODRV),ODRV,New Testament,Luke,6,3,"And IESVS answering them, said: Neither this haue you read which Dauid did, when himself was an hungred & they that were with him:"
Luke 6.4 (ODRV),ODRV,New Testament,Luke,6,4,"how he entred into the house of God, and tooke the loaues of Proposition, and did eate, and gaue to them that were with him, which it is not lawful to eate but only for Priests?"
Luke 6.5 (ODRV),ODRV,New Testament,Luke,6,5,And he said to them: That the Sonne of man is Lord of the Sabboth also.
Luke 6.6 (ODRV),ODRV,New Testament,Luke,6,6,"And it came to passe on another Sabboth also, that he entred into the Synagogue, and taught. And there was a man, and his right hand was withered."
Luke 6.7 (ODRV),ODRV,New Testament,Luke,6,7,And the Scribes and Pharisees watched if he would cure on the Sabboth; that they might find how to accuse him.
Luke 6.8 (ODRV),ODRV,New Testament,Luke,6,8,"But he knew their cogitations; and he said to the man that had the withered hand: Arise, and stand forth into the middes. And rising he stood."
Luke 6.9 (ODRV),ODRV,New Testament,Luke,6,9,"And IESVS said to them: I aske you, if it be lawful on the Sabboths to doe wel or il; to saue a soule or to destroy?"
Luke 6.10 (ODRV),ODRV,New Testament,Luke,6,10,"And looking about vpon them al, he said to the man: Stretch forth thy hand. And he stretched it forth; & his hand was restored."
Luke 6.11 (ODRV),ODRV,New Testament,Luke,6,11,And they were replenished with madnes; & they communed one with another what they might doe to IESVS.
Luke 6.12 (ODRV),ODRV,New Testament,Luke,6,12,"And it came to pass in those daies, he went forth into the mountaine to pray, and he passed the whole night in the prayer of God."
Luke 6.13 (ODRV),ODRV,New Testament,Luke,6,13,"And when day was come, he called his Disciples; and he chose twelue of them (whom also he named Apostles)"
Luke 6.14 (ODRV),ODRV,New Testament,Luke,6,14,"Simon whom he surnamned Peter, and Andrew his brother, Iames and Iohn, Philippe and Bartholomew,"
Luke 6.15 (ODRV),ODRV,New Testament,Luke,6,15,"Matthew and Thomas, Iames of Alphaeus and Simon that is called Zelotes,"
Luke 6.16 (ODRV),ODRV,New Testament,Luke,6,16,"and Iude of Iames, and Iudas Iscariote which was the traitour."
Luke 6.17 (ODRV),ODRV,New Testament,Luke,6,17,"And descending with them he stood in a plaine place, and the multitude of his Disciples, and a very great companie of people from al Iewrie and Hierusalem, and to the sea coast both of Tyre & Sidon,"
Luke 6.18 (ODRV),ODRV,New Testament,Luke,6,18,"Which were come to heare him, and to be healed of their maladies. And they that were vexed of vncleane Spirits, were cured."
Luke 6.19 (ODRV),ODRV,New Testament,Luke,6,19,"And al the multitude sought to touch him, because vertue went forth from him, and healed al."
Luke 6.20 (ODRV),ODRV,New Testament,Luke,6,20,"And he lifting vp his eyes vpon his Disciples, said: Blessed are ye poore: for yours is the Kingdom of God."
Luke 6.21 (ODRV),ODRV,New Testament,Luke,6,21,Blessed are you that now are an hungred: because you shal be filled. Blessed are you that now doe weepe: because you shal laugh.
Luke 6.22 (ODRV),ODRV,New Testament,Luke,6,22,"Blessed shal you be when men shal hate you, and when they shal seperate you, and vpbraid you, and abandon your name as euil, for the Sonne of mans sake."
Luke 6.23 (ODRV),ODRV,New Testament,Luke,6,23,"Be glad in that day and reioyce: for behold, your reward is much in Heauen. For according to these things did their Fathers to the Prophets."
Luke 6.24 (ODRV),ODRV,New Testament,Luke,6,24,But woe to you that are rich: because you haue your consolation.
Luke 6.25 (ODRV),ODRV,New Testament,Luke,6,25,Woe to you that are filled: because you shal be hungrie. Woe to you that now doe laugh: because you shal mourne and weep.
Luke 6.26 (ODRV),ODRV,New Testament,Luke,6,26,"Woe, when al man shal blesse you: For according to these things did their Fathers to the false-Prophets."
Luke 6.27 (ODRV),ODRV,New Testament,Luke,6,27,"But to you I say that doe heare: Loue your enemies, doe good to them that hate you."
Luke 6.28 (ODRV),ODRV,New Testament,Luke,6,28,"Blesse them that curse you, and pray for them that calumniate you."
Luke 6.29 (ODRV),ODRV,New Testament,Luke,6,29,"And he that striketh thee on the cheeke, offer also the other. And from him that taketh away from thee thy robe, prohibit not thy coate also."
Luke 6.30 (ODRV),ODRV,New Testament,Luke,6,30,"And to euery one that asketh thee, giue, and of him that taketh away the things that are thine, aske not againe."
Luke 6.31 (ODRV),ODRV,New Testament,Luke,6,31,"And according as you wil that men doe to you, doe you also to them in like manner."
Luke 6.32 (ODRV),ODRV,New Testament,Luke,6,32,"And if you loue them that loue you, what thanke is to you? for sinners also loue them that loue you."
Luke 6.33 (ODRV),ODRV,New Testament,Luke,6,33,And if ye doe good to them that doe you good: what thanke is to you? for sinners also doe this.
Luke 6.34 (ODRV),ODRV,New Testament,Luke,6,34,"And if ye lend to them of whom ye hope to receaue; what thanke is to you? for sinners also lend vnto sinners, for to receaue as much."
Luke 6.35 (ODRV),ODRV,New Testament,Luke,6,35,"But loue ye your enemies; doe good and lend, hoping for nothing thereby: and your reward shal be much, and you shal be the Sonnes of the Highest, because him self is beneficial vpon the vnkind and the euil."
Luke 6.36 (ODRV),ODRV,New Testament,Luke,6,36,Be ye therfore merciful as also your Father is merciful.
Luke 6.37 (ODRV),ODRV,New Testament,Luke,6,37,"Iudge not, & you shal not be iudged. Condemne not, & you shal not be condemned. Forgiue, and you shal be forgiuen."
Luke 6.38 (ODRV),ODRV,New Testament,Luke,6,38,"Giue, and there shal be giuen to you. Good measure & pressed downe and shaken togeather and running ouer shal they giue into your bosome. For with the same measure that you doe mete, it shal be measured to you againe."
Luke 6.39 (ODRV),ODRV,New Testament,Luke,6,39,And he said to them a similitude also: Can the blind lead the blind? doe not both fal into the ditch?
Luke 6.40 (ODRV),ODRV,New Testament,Luke,6,40,"The Disciple is not aboue his Maister: but euery one shal be perfect, if he be as his Maister."
Luke 6.41 (ODRV),ODRV,New Testament,Luke,6,41,And why seest thou the mote in thy brothers eye: but the beame that is in thine owne eye thou considerest not?
Luke 6.42 (ODRV),ODRV,New Testament,Luke,6,42,"Or how canst thou say to thy brother: Brother, let me cast out the mote out of thine eye: thy self not seeing the beame in thine owne eye? Hypocrite, cast first the beame out of thine owne eye; and then shalt thou see clerely to take forth the mote out of thy brothers eye."
Luke 6.43 (ODRV),ODRV,New Testament,Luke,6,43,"For there is no good tree that yealdeth euil fruits; nor euil tree, that yealdeth good fruit."
Luke 6.44 (ODRV),ODRV,New Testament,Luke,6,44,For euery tree is knowen by his fruit. For neither doe they gather figges of thornes; neither of a bush doe they gather the grape.
Luke 6.45 (ODRV),ODRV,New Testament,Luke,6,45,"The good man of the good treasure of his hart bringeth forth good; and the euil man of the il treasure bringeth forth euil. For of the aboundance of the hart the mouth speaketh,"
Luke 6.46 (ODRV),ODRV,New Testament,Luke,6,46,"And why cal you me, Lord, Lord: and doe not the things which I say?"
Luke 6.47 (ODRV),ODRV,New Testament,Luke,6,47,"Euery one that commeth to me, and heareth my words, and doeth them, I wil shew you to whom he is like."
Luke 6.48 (ODRV),ODRV,New Testament,Luke,6,48,"He is like to a man building a house, that digged deep, and laid the foundation vpon a rock. And when an inundation rose, the riuer beatt against that house, and it could not moue it; for it was founded vpon a rock."
Luke 6.49 (ODRV),ODRV,New Testament,Luke,6,49,"But he that heareth, and doeth not; is like to a man building his house vpon the earth without a foundation: against the which the riuer did beat; and incontinent it fel, and the ruine of that house was great."
Luke 7.1 (ODRV),ODRV,New Testament,Luke,7,1,"AND when he had fully said: al his words into the eares of the people, he entred into Capharnaum."
Luke 7.2 (ODRV),ODRV,New Testament,Luke,7,2,"And the seruant of a certaine Centurion being sick, was readie to die: who was deare vnto him."
Luke 7.3 (ODRV),ODRV,New Testament,Luke,7,3,"And when he had heard of IESVS, he sent vnto him the Ancients of the Iewes, desiring him to come and heale his seruant."
Luke 7.4 (ODRV),ODRV,New Testament,Luke,7,4,"But they being come to IESVS, besought him earnestl, saying to him, That he is worthie that thou shouldest doe this for him."
Luke 7.5 (ODRV),ODRV,New Testament,Luke,7,5,For he loueth our Nation; and he hath built a Synagogue for vs.
Luke 7.6 (ODRV),ODRV,New Testament,Luke,7,6,"And IESVS went with them. And when he was now not farre from the house, the Centurion sent his frends vnto him, saying: Lord, trouble not thyself. For I am not worthie that thou shouldest enter vnder my roofe."
Luke 7.7 (ODRV),ODRV,New Testament,Luke,7,7,"For the which cause neither did I thinke my self worthie to come to thee; but say the word, and my seruant shal be made whole."
Luke 7.8 (ODRV),ODRV,New Testament,Luke,7,8,"For I also am a man subiect to authoritie, hauing vnder me souldiars: and I say to this, goe, and he goeth: and to an other, come, and he commeth; and to my seruant, doe this, and he doeth it."
Luke 7.9 (ODRV),ODRV,New Testament,Luke,7,9,"Which IESVS hearing, marueled; and turning to the multitude that followed him he said: Amen I say to you, neither in Israel haue I found so great faith."
Luke 7.10 (ODRV),ODRV,New Testament,Luke,7,10,"And they that were sent, being returned home, found the seruant that had been sick, whole."
Luke 7.11 (ODRV),ODRV,New Testament,Luke,7,11,"And it came to passe, afterward he went into a citie that is called Naim; and there went with him his Disciples and a very great multitude."
Luke 7.12 (ODRV),ODRV,New Testament,Luke,7,12,"And when he came nigh to the gate of the citie, behold a dead man was caried forth, the only sonne of his mother; and she was a widow: and a great multitude of the citie with her."
Luke 7.13 (ODRV),ODRV,New Testament,Luke,7,13,"Whom when our Lord had seen, being moued with mercie vpon her, he said to her: Weep not."
Luke 7.14 (ODRV),ODRV,New Testament,Luke,7,14,"And he came neere and touched the coffin. And they that caried it stood stil; and he said: Yong man, I say to thee, arise."
Luke 7.15 (ODRV),ODRV,New Testament,Luke,7,15,"And he that was dead, sate vp, and began to speake. And he gaue him to his mother."
Luke 7.16 (ODRV),ODRV,New Testament,Luke,7,16,"And feare tooke them al; and they magnified God, saying, That a great Prophet is risen among vs: and, that God hath visited his people."
Luke 7.17 (ODRV),ODRV,New Testament,Luke,7,17,"And this saying went forth into al Iewrie of him, & into al the countrie about."
Luke 7.18 (ODRV),ODRV,New Testament,Luke,7,18,And Iohns Disciples shewed him of al these things.
Luke 7.19 (ODRV),ODRV,New Testament,Luke,7,19,"And Iohn called two of his Disciples, and sent them to IESVS, saying: Art thou he that art to come; or expect we another?"
Luke 7.20 (ODRV),ODRV,New Testament,Luke,7,20,"And when the men were come vnto him, they said: Iohn the Baptist hath sent vs to thee, saying: Art thou he that art to come; or expect we another?"
Luke 7.21 (ODRV),ODRV,New Testament,Luke,7,21,"(And the self same houre, he cured many of maladies, and hurts, and euil Spirits: and to many blind he gaue sight.)"
Luke 7.22 (ODRV),ODRV,New Testament,Luke,7,22,"And answering, he said to them: Goe & report to Iohn what you haue heard and seen: That the blind see, the lame walke, the lepers are made cleane, the deafe heare, the dead rise againe,"
Luke 7.23 (ODRV),ODRV,New Testament,Luke,7,23,the poore are euangelized: and blessed is he whosoeuer shal not be scandalized in me.
Luke 7.24 (ODRV),ODRV,New Testament,Luke,7,24,"And when Iohns messengers were departed, he began to say of Iohn to the multitudes: What went you out into the desert to see? a reed moued with the wind?"
Luke 7.25 (ODRV),ODRV,New Testament,Luke,7,25,"But what went you forth to see? a man clothed in soft garments? Behold they that are in costly apparel and delicacies, are in the houses of Kings."
Luke 7.26 (ODRV),ODRV,New Testament,Luke,7,26,"But what went you out for to see? a Prophet? Certes I say to you, and more then a Prophet."
Luke 7.27 (ODRV),ODRV,New Testament,Luke,7,27,"This is he of whom it is written: Behold I send mine Angel before thy face, which shal prepare thy way before thee."
Luke 7.28 (ODRV),ODRV,New Testament,Luke,7,28,"For I say to you: A greater Prophet among the children of women then Iohn the Baptist, there is not man. But he that is the lesser in the Kingdom of God, is greater than he."
Luke 7.29 (ODRV),ODRV,New Testament,Luke,7,29,"And al the people hearing and the Publicans, iustified God, being baptized with Iohns Baptisme."
Luke 7.30 (ODRV),ODRV,New Testament,Luke,7,30,"But the Pharisees and the lawyers depised the counsel of God against them selues, being not baptized of him."
Luke 7.31 (ODRV),ODRV,New Testament,Luke,7,31,"And our Lord said: Where vnto then shal I liken the men of this Generation, and wherevnto are they like?"
Luke 7.32 (ODRV),ODRV,New Testament,Luke,7,32,"They are like to children sitting in the market-place, and speaking one to another, and saying: We haue piped to you, and you haue not danced; we haue lamented, and you haue not wept."
Luke 7.33 (ODRV),ODRV,New Testament,Luke,7,33,For Iohn Baptist came neither eating bread nor drinking wine; and you say: He hath a Diuel.
Luke 7.34 (ODRV),ODRV,New Testament,Luke,7,34,"The Sonne of man came eating and drinking; and you say: Behold a man that is a gurmander and a drinker of wine, a frend of Publicans and sinners."
Luke 7.35 (ODRV),ODRV,New Testament,Luke,7,35,And wisedom is iustified of al her children.
Luke 7.36 (ODRV),ODRV,New Testament,Luke,7,36,"And on the the Pharisees desired him to eate with him. And being entred into the house of the Pharisee, he sate downe to meate."
Luke 7.37 (ODRV),ODRV,New Testament,Luke,7,37,"And behold a woman that was in the citie, a sinner, as she knew that he was set downe in the Pharisees house, she brought an alabaster boxe of ointment;"
Luke 7.38 (ODRV),ODRV,New Testament,Luke,7,38,"and standing behind beside his feet, she began to water his feet with teares, & wiped them with the haires of her head, and kissed his feet, & anointed them with the ointment."
Luke 7.39 (ODRV),ODRV,New Testament,Luke,7,39,"And the Pharisee that had bid him seeing it, spake within himself, saying: This man if he were a Prophet, would know certes who and what manner of woman she is which toucheth him, that she is a sinner."
Luke 7.40 (ODRV),ODRV,New Testament,Luke,7,40,"And IESVS answering said to him: Simon, I haue somewhat to say vnto thee. But he said: Maister, say."
Luke 7.41 (ODRV),ODRV,New Testament,Luke,7,41,"A certaine creditour had two debters; one did owe fiue hundred pence, & the other fiftie."
Luke 7.42 (ODRV),ODRV,New Testament,Luke,7,42,"THey hauing not wherewith to pay, he forgaue both. Whether therfore doth loue him more?"
Luke 7.43 (ODRV),ODRV,New Testament,Luke,7,43,Simon answering said: I suppose that he to whom he forgaue more. But he said to him: Thou hast iudged rightly.
Luke 7.44 (ODRV),ODRV,New Testament,Luke,7,44,"And turning to the woman, he said vnto Simon: Doest thou see this woman? I entred into thy house, water to my feet thou didst not giue; but she with teares hath watered my feet, and with her haires hath wiped them."
Luke 7.45 (ODRV),ODRV,New Testament,Luke,7,45,"Kisse thou gauest me not; but she since I came in, hath not ceased to kisse my feet."
Luke 7.46 (ODRV),ODRV,New Testament,Luke,7,46,With oile thou didst not anoint my head; but she with ointment hath anointed my feet.
Luke 7.47 (ODRV),ODRV,New Testament,Luke,7,47,"For the which I say to thee: Many sinnes are forgiuen her, because she hath loued much. But to whom lesse if forgiuen, he loueth lesse."
Luke 7.48 (ODRV),ODRV,New Testament,Luke,7,48,And he said to her: Thy sinnes are forgiuen thee.
Luke 7.49 (ODRV),ODRV,New Testament,Luke,7,49,And they that sate togeather at the table began to say within them selues. Who is this that also forgiueth sinnes?
Luke 7.50 (ODRV),ODRV,New Testament,Luke,7,50,"And he said to the woman: Thy faith hath made thee safe, goe in peace."
Luke 8.1 (ODRV),ODRV,New Testament,Luke,8,1,"AND it came to passe afterward, and he made his iourney by cities and townes preaching and euangelizing the Kingdom of God; and the Twelue with him,"
Luke 8.2 (ODRV),ODRV,New Testament,Luke,8,2,"and some women that had been cured of wicked Spirits and infirmities; Marie which is called Magdalene, out of whom seuen Diuels were gone forth,"
Luke 8.3 (ODRV),ODRV,New Testament,Luke,8,3,"And Ioane the wife of Chusa Herods procuratour, and Susan, and many others that did minister vnto him of their substance."
Luke 8.4 (ODRV),ODRV,New Testament,Luke,8,4,"And when a very great multitude assembled and hastned out of the cities vnto him, he said by a similitude."
Luke 8.5 (ODRV),ODRV,New Testament,Luke,8,5,"The sower went forth to sow his seed. And whiles he soweth, some fel by the way side, and was troden vpon, and the soules of the aire did eate it."
Luke 8.6 (ODRV),ODRV,New Testament,Luke,8,6,"And other some fel vpon the rock; and being shot vp, it withered, because it had not moisture."
Luke 8.7 (ODRV),ODRV,New Testament,Luke,8,7,"And othersome fel among thornes, and the thornes growing vp withal, choked it."
Luke 8.8 (ODRV),ODRV,New Testament,Luke,8,8,"And other some fel vpon good ground; and being shot vp, yealded fruit an hundred fold. Saying these things he cried: He that hath eares to heare, let him heare."
Luke 8.9 (ODRV),ODRV,New Testament,Luke,8,9,And his Disciples asked him what this parable was.
Luke 8.10 (ODRV),ODRV,New Testament,Luke,8,10,"To whom he said: To you it is giuen to know the mysterie of the Kingdom of God; but to the rest in parables, that seeing they may not see, and hearing may not vnderstand."
Luke 8.11 (ODRV),ODRV,New Testament,Luke,8,11,"And the parable is this: The seed, is the Word of God."
Luke 8.12 (ODRV),ODRV,New Testament,Luke,8,12,"And they besides the way, are those that heare, then the Diuel commeth, and taketh the Word out of their hart, lest beleeuing they be saued."
Luke 8.13 (ODRV),ODRV,New Testament,Luke,8,13,"For they vpon the rock; such as when they heare, with ioy receaue the Word: and these haue no roots; because for a time they beleeue, and in time of tentation they reuolt."
Luke 8.14 (ODRV),ODRV,New Testament,Luke,8,14,"And that which fel into thornes, are they that haue heard, and going their waies, are choked with cares and riches and pleasures of this life, and render not fruit."
Luke 8.15 (ODRV),ODRV,New Testament,Luke,8,15,"And that vpon good ground, are they which in a good and verie good hart, hearing the Word, doe retaine it, and yeald fruit in patience."
Luke 8.16 (ODRV),ODRV,New Testament,Luke,8,16,"And no man lighting a candel doth couer it with a vessel, or put it vnder a bed; but setteth it vpon a candelsticke, that they enter in, may see the light."
Luke 8.17 (ODRV),ODRV,New Testament,Luke,8,17,"For there is not any thing secret, that shal not be made manifest; nor hid, that shal not be knowen, & come abrode."
Luke 8.18 (ODRV),ODRV,New Testament,Luke,8,18,"See therfore how you heare. For he that hath, to him shal be giuen; and whosoeuer hath not, that also which he thinketh he hath, shal be taken away from him."
Luke 8.19 (ODRV),ODRV,New Testament,Luke,8,19,And his mother and brethren came vnto him; and they could not come at him for the multitude.
Luke 8.20 (ODRV),ODRV,New Testament,Luke,8,20,"And it was told him: Thy mother and thy brethren stand without, desirous to see thee."
Luke 8.21 (ODRV),ODRV,New Testament,Luke,8,21,"Who answering said to them: My mother and my brethren, they that heare the Word of God and doe it."
Luke 8.22 (ODRV),ODRV,New Testament,Luke,8,22,"And it came to passe one day; and he went vp into a boat, and his Disciples, and he said to them: Let vs strike ouer the lake. And they launched forth."
Luke 8.23 (ODRV),ODRV,New Testament,Luke,8,23,"And when they were failing, he slept; and there fel a storme of wind into the lake, and they were filled, and were in danger."
Luke 8.24 (ODRV),ODRV,New Testament,Luke,8,24,"And they came and raised him, saying: Maister, we perish. But he rising, rebuked the wind and the tempest of water; and it ceased, and there was made a calme."
Luke 8.25 (ODRV),ODRV,New Testament,Luke,8,25,"And he said to them: Where is your faith? Who fearing, marueled one to an other, saying: Who is this (trow ye) that he commandeth both the winds and the sea, and they obey him?"
Luke 8.26 (ODRV),ODRV,New Testament,Luke,8,26,And they sailed to the countrie of the Gerasens which is ouer against Galilee.
Luke 8.27 (ODRV),ODRV,New Testament,Luke,8,27,"And when he was come forth to the land, there met him a certaine man that had a Diuel now a very long time, and he did weare no clothes, neither did he tarie in house, but in the monuments."
Luke 8.28 (ODRV),ODRV,New Testament,Luke,8,28,"And as he saw IESVS, he fel downe before him; and crying out with a great voice, he said: What is it to me & thee IESVS Sonne of God most high? I beseech thee doe not torment me."
Luke 8.29 (ODRV),ODRV,New Testament,Luke,8,29,"For he commanded the vncleane Spirit to goe forth out of the man. For many times he caught him, and he was bound with chaines, and kept with fetters; and breaking the bonds was driuen of the Diuel into the deserts."
Luke 8.30 (ODRV),ODRV,New Testament,Luke,8,30,"And IESVS asked him saying: What is thy name? But he said: Legion, because many Diuels were entred into him."
Luke 8.31 (ODRV),ODRV,New Testament,Luke,8,31,And they besought him that he would not command them to goe into to depth.
Luke 8.32 (ODRV),ODRV,New Testament,Luke,8,32,And there was there a heard of many swine feeding on the mountaine; & they desired him that he would permit them to enter into them. And he permitted them.
Luke 8.33 (ODRV),ODRV,New Testament,Luke,8,33,"The Diuels therfore went forth out of the man, and entred into the swine; and the heard with violence went headlong into the lake, and was stifled."
Luke 8.34 (ODRV),ODRV,New Testament,Luke,8,34,"Which when the swinheards saw done, they fled, and told into the citie and into the townes."
Luke 8.35 (ODRV),ODRV,New Testament,Luke,8,35,"And they went forth to see that which was done; and they came to IESVS, and found the man, out of whom the Diuels were gone forth, sitting at his feet, clothed, and wel in his wits, and they were afraid."
Luke 8.36 (ODRV),ODRV,New Testament,Luke,8,36,"And they also that had seen, told them how he had been made whole from the legion."
Luke 8.37 (ODRV),ODRV,New Testament,Luke,8,37,"And al the multitude of the countrie of the Gerasens besought him to depart from them; for they were taken with great feare. And going vp into the boat, returned."
Luke 8.38 (ODRV),ODRV,New Testament,Luke,8,38,"And the man out of whom the Diuels were departed, desired him that he might be with him. But IESVS dimissed him, saying:"
Luke 8.39 (ODRV),ODRV,New Testament,Luke,8,39,"Returne into thy house, and tel how great things God hath done to thee. And he went through the whole citie, preaching how great things IESVS had done to him."
Luke 8.40 (ODRV),ODRV,New Testament,Luke,8,40,"And it came to passe; when IESVS was returned, the multitude receiued him. And al were expecting him."
Luke 8.41 (ODRV),ODRV,New Testament,Luke,8,41,"And behold there came a man whose name was Iairus, and he was Prince of the Synagogue: and he fel at the feet of IESVS, desiring him that he would enter into his house,"
Luke 8.42 (ODRV),ODRV,New Testament,Luke,8,42,"because he had an only daughter almost twelue yeares old, and she was a dying. And it chanced, whiles he went, he was thronged of the multitudes."
Luke 8.43 (ODRV),ODRV,New Testament,Luke,8,43,"And there was a certaine woman in a fluxe of bloud from twelue yeares past, which had bestowed al her substance vpon Physicions, neither could she be cured of any:"
Luke 8.44 (ODRV),ODRV,New Testament,Luke,8,44,"she came behind him, and touched the hemme of his garment; and forthwith the fluxe of her bloud stinted,"
Luke 8.45 (ODRV),ODRV,New Testament,Luke,8,45,"And IESVS said: Who is it that touched me? And al denying, Peter said, and they that were with him: Maister, the multitudes throng and presse thee, and doest thou say, Who touched me?"
Luke 8.46 (ODRV),ODRV,New Testament,Luke,8,46,And IESVS said: Some bodie hath touched me; for I know that there is vertue proceeded from me.
Luke 8.47 (ODRV),ODRV,New Testament,Luke,8,47,"And the woman seeing, that she was not hid, came trembling, and fel downe before his feet; and for what cause she had touched him, she shewed before al the people, and how forthwith she was made whole."
Luke 8.48 (ODRV),ODRV,New Testament,Luke,8,48,"But he said to her: Daughter, thy faith hath made thee safe, goe thy way in peace."
Luke 8.49 (ODRV),ODRV,New Testament,Luke,8,49,"As he was speaking, there commeth one to the Prince of the Synagogue, saying to him, That thy daughter is dead, trouble him not."
Luke 8.50 (ODRV),ODRV,New Testament,Luke,8,50,"And IESVS hearing this word, answered the father of the maide: Feare not; beleeue only, and she shal be safe."
Luke 8.51 (ODRV),ODRV,New Testament,Luke,8,51,"And when he was come to the house, he permitted not any man to enter in with him, but Peter, and Iames, and Iohn, and the father and mother of the maide."
Luke 8.52 (ODRV),ODRV,New Testament,Luke,8,52,"And al wept, and mourned for her. But he said: Weep not, the maide is not dead, but sleepeth."
Luke 8.53 (ODRV),ODRV,New Testament,Luke,8,53,"And they derided him, knowing that she was dead."
Luke 8.54 (ODRV),ODRV,New Testament,Luke,8,54,But he holding her hand cried saying: Maide arise.
Luke 8.55 (ODRV),ODRV,New Testament,Luke,8,55,"And her spirit returned, and she rose incontinent. And he bade them giue her to eate."
Luke 8.56 (ODRV),ODRV,New Testament,Luke,8,56,"And her parents were astonished, whom he commanded to tel no man that which was done."
Luke 9.1 (ODRV),ODRV,New Testament,Luke,9,1,"AND calling together the twelue Apostles, he gaue them vertue and power ouer al Diuels, and to cure maladies."
Luke 9.2 (ODRV),ODRV,New Testament,Luke,9,2,And he sent them to preach the Kingdom of God; and to heale the sicke.
Luke 9.3 (ODRV),ODRV,New Testament,Luke,9,3,"And he said to them: Take nothing for the way, neither rod, nor skrip, nor bread, nor money, neither haue two coates."
Luke 9.4 (ODRV),ODRV,New Testament,Luke,9,4,"And into whatsoeuer house you enter, tarie there, and thence doe not depart."
Luke 9.5 (ODRV),ODRV,New Testament,Luke,9,5,"And whosoeuer shal not receiue you, going forth out of that citie, shake off the dust also of your feet for a testimonie vpon them."
Luke 9.6 (ODRV),ODRV,New Testament,Luke,9,6,And goind forth they went a circuit from towne to towne euangelizing and curing euery where.
Luke 9.7 (ODRV),ODRV,New Testament,Luke,9,7,"And Herod the Tetrach heard al things that were done by him; and he staggered because it was said of some, That Iohn was risen from the dead."
Luke 9.8 (ODRV),ODRV,New Testament,Luke,9,8,"But of other some, That Elias hath appeared; and of others, that a Prophet one of the old ones was risen."
Luke 9.9 (ODRV),ODRV,New Testament,Luke,9,9,And Herod said: Iohn I haue beheaded; but who is this of whom I heare such things? And he sought for to see him.
Luke 9.10 (ODRV),ODRV,New Testament,Luke,9,10,"And the Apostles being returned, reported to him whatsoeuer they did: and taking them he retired apart into a desert place, which belongeth to Beth-saida."
Luke 9.11 (ODRV),ODRV,New Testament,Luke,9,11,"Which the multitudes vnderstanding, followed him & he receiued them, and spake to them of the Kingdom of God, and them that had need of coure he healed."
Luke 9.12 (ODRV),ODRV,New Testament,Luke,9,12,"And the day began to draw towards an end. And the Twelue comming neere, said to him: Dimisse the multitudes, that going into townes and villages here about, they may haue lodging, and find meates; because here we are in a desert place."
Luke 9.13 (ODRV),ODRV,New Testament,Luke,9,13,And he said to them: Giue you them to eate. But they said: We haue no more but fiue loaues and two fishes; vnles perhaps we should goe & buie meates for al this multitude.
Luke 9.14 (ODRV),ODRV,New Testament,Luke,9,14,And there were men almost fiue thousand. And he said to his Disciples: Make them sit downe by companies fiftie and fiftie.
Luke 9.15 (ODRV),ODRV,New Testament,Luke,9,15,And so they did. And they made al sit downe.
Luke 9.16 (ODRV),ODRV,New Testament,Luke,9,16,"And taking the fiue loaues and the two fishes, he looked vp vnto Heauen, and blessed them; and he brake, and distributed to his Disciples, for to set before the multitudes."
Luke 9.17 (ODRV),ODRV,New Testament,Luke,9,17,"And did al eate, and had their fil. And there was taken vp that which remained to them, twelue baskets of fragments."
Luke 9.18 (ODRV),ODRV,New Testament,Luke,9,18,"And it came to passe; when he was alone praying, his Disciples also were with him; and he asked them saying: Whom doe the multitudes say that I am?"
Luke 9.19 (ODRV),ODRV,New Testament,Luke,9,19,"But they answered, and said: Iohn the Baptist; and some, Elias; but some, that one of the Prophets before time is risen."
Luke 9.20 (ODRV),ODRV,New Testament,Luke,9,20,"And he said to them: But whom say ye that I am? Simon Peter answering, said: The Christ of God."
Luke 9.21 (ODRV),ODRV,New Testament,Luke,9,21,"But he rebuking them, commanded that they should tel this to no man,"
Luke 9.22 (ODRV),ODRV,New Testament,Luke,9,22,"saying: That the Sonne of man must suffer many things, and be reiected of the Ancients and cheefe Priests and Scribes, and be killed, and the third day rise againe."
Luke 9.23 (ODRV),ODRV,New Testament,Luke,9,23,"And he said to al: If any man wil come after me, let him denie himself, and take vp his crosse daily, and follow me."
Luke 9.24 (ODRV),ODRV,New Testament,Luke,9,24,"For he that wil saue his life, shal lose it; for he that shal lose his life for my sake, shal saue it."
Luke 9.25 (ODRV),ODRV,New Testament,Luke,9,25,"For what profit hath a man if he gaine the whole world, and lose himself, and cast away himself?"
